,reviews,starRating
287,"

  Best product at this price range. The quantity of the fabric is just outstanding.

",5.0 out of 5 stars
288,"

  Superb Product. The quality is excellent.

",5.0 out of 5 stars
289,"

  Very good hoodie cloth quality excellent

",5.0 out of 5 stars
290,"

  Very good quality fabric

",5.0 out of 5 stars
291,"

  Good product

",5.0 out of 5 stars
292,"

  It was delivered faded and didn't match the description as it is not 100%cotton.

",1.0 out of 5 stars
293,"

  looks good

",4.0 out of 5 stars
294,"

  Colour fade after washing

",3.0 out of 5 stars
295,"

  Good product....

",5.0 out of 5 stars
296,"

  Good product and good delivery

",4.0 out of 5 stars
297,"

  Good

",5.0 out of 5 stars
298,"

  The stuff of the jacket is very soft

",4.0 out of 5 stars
299,"

  Excellent product

",4.0 out of 5 stars
300,"

  Value for money

",5.0 out of 5 stars
301,"

  Comfy to wear around

",4.0 out of 5 stars
302,"

  Fit in length

",5.0 out of 5 stars
303,"

  Great fit

",4.0 out of 5 stars
304,"

  Nice thermal wear, keeps me warm, fits perfectly, quality fabric, value for money.

",5.0 out of 5 stars
305,"

  Excellent product from Allen Solly at this price range..

",4.0 out of 5 stars
306,"

  Quality is very good

",4.0 out of 5 stars
307,"

  Very nice and warm. Good value for money.

",4.0 out of 5 stars
308,"

  Good

",5.0 out of 5 stars
309,"

  Satisfied with the fabric and quality

",5.0 out of 5 stars
310,"

  Satisfied withith the warmth.  With continued use, small rounds of thread / cloth forms on the surface.

",4.0 out of 5 stars
311,"

  i bought this @935 which is fair enough  , go for it

",4.0 out of 5 stars
312,"

  Product seems original. Best price. Perfect fitting. Worth buying

",5.0 out of 5 stars
313,"

  Too small

",3.0 out of 5 stars
314,"

  Like

",4.0 out of 5 stars
315,"

  It's exactly same as shown..Gud quality. Timely delivery.Thanks to Amazon.

",5.0 out of 5 stars
316,"

  Good product

",5.0 out of 5 stars
317,"

  Sweater length

",4.0 out of 5 stars
318,"

  Bad product from alen solly .this highly nit recommended

",1.0 out of 5 stars
319,"

  Good original Allensolly

",4.0 out of 5 stars
320,"

  Good

",5.0 out of 5 stars
321,"

  Good sweatshirt

",5.0 out of 5 stars
322,"

  Worst quality bubbling after 1 wash.very disgusting with Amazon

",1.0 out of 5 stars
323,"

  Everything is fine

",5.0 out of 5 stars
324,"

  Very nice product...👌👌

",5.0 out of 5 stars
325,"

  Good

",5.0 out of 5 stars
326,"

  बेकार प्रोडक्ट है पूरे कपड़े पर बोबलिंग आ गया है ।

",1.0 out of 5 stars
327,"

  Comfortable and cool

",5.0 out of 5 stars
328,"

  Very good product...... Nice fit and comfortable to wear. Good quality material. Loved it so much

",5.0 out of 5 stars
329,"

  Good quality product and it's worth it

",4.0 out of 5 stars
330,"

  Good quality product 😍

",5.0 out of 5 stars
331,"

  Best quality product. Proper fit and soft fabric

",5.0 out of 5 stars
332,"

  Really like the product & quality in this range..keep it up

",5.0 out of 5 stars
333,"

  Nice product for this price quality is also good but it looks better in picture than in real.

",3.0 out of 5 stars
334,"

  As expected

",5.0 out of 5 stars
335,"

  quality is superior

",5.0 out of 5 stars
336,"

  Very comfortable and stylish. Loved the stuff and fitting..

",5.0 out of 5 stars
337,"

  Good quality product 😍

",5.0 out of 5 stars
338,"

  Best quality product. Proper fit and soft fabric

",5.0 out of 5 stars
339,"

  Really like the product & quality in this range..keep it up

",5.0 out of 5 stars
340,"

  Nice product for this price quality is also good but it looks better in picture than in real.

",3.0 out of 5 stars
341,"

  As expected

",5.0 out of 5 stars
342,"

  quality is superior

",5.0 out of 5 stars
343,"

  Very comfortable and stylish. Loved the stuff and fitting..

",5.0 out of 5 stars
344,"

  Very good product ..Same as pic and looking gud.. Fabric very nice ...Overall I love it

",5.0 out of 5 stars
345,"

  5 Stars product .Looking good, comfortable and reversable.

",5.0 out of 5 stars
346,"

  Not so good as I think.. Bubbles come

",2.0 out of 5 stars
347,"

  Nice

",5.0 out of 5 stars
348,"

  After few wash started fluffing

",4.0 out of 5 stars
349,"

  Good

",4.0 out of 5 stars
350,"

  its good quality for a reasonable price...its not pure wool

",4.0 out of 5 stars
351,"

  Poor stitching.a small part  Tore after a wash!

",2.0 out of 5 stars
352,"

  Awesome product as soft as butter. 10out of 10

",5.0 out of 5 stars
353,"

  Woolen is not good

",1.0 out of 5 stars
354,"

  All is well.

",5.0 out of 5 stars
355,"

  Good product

",5.0 out of 5 stars
356,"

  Perfect fit..

",5.0 out of 5 stars
357,"

  Perfect

",5.0 out of 5 stars
358,"

  Very bad quality in future I have no purchase any item from amazon

",1.0 out of 5 stars
359,"

  Pathetic......very bad don't buy

",1.0 out of 5 stars
360,"

  like very much

",5.0 out of 5 stars
361,"

  Good Quality, but bit expensive. Material is soft and smooth to skin. Recommended

",5.0 out of 5 stars
362,"

  very good

",5.0 out of 5 stars
363,"

  Quality can be improved

",4.0 out of 5 stars
364,"

  Very good quality with good looking...

",5.0 out of 5 stars
365,"

  Product is best

",4.0 out of 5 stars
366,"

  Like

",5.0 out of 5 stars
367,"

  Nice quality designing but not fitting

",4.0 out of 5 stars
368,"

  Good quality

",5.0 out of 5 stars
369,"

  Excellent product. Very warm and fits well.

",5.0 out of 5 stars
370,"

  Amazing

",5.0 out of 5 stars
371,"

  Happy for the sweater. Satisfied 😊👍

",4.0 out of 5 stars
372,"

  Its so good stitching is soo good finishing is just awesome i bought this for my father and he loved it

",5.0 out of 5 stars
373,"

  Good quality perfect fit and warm

",4.0 out of 5 stars
374,"

  Original Puma Product though no puma packaging comes

",5.0 out of 5 stars
375,"

  Was good.

",5.0 out of 5 stars
376,"

  Good

",5.0 out of 5 stars
377,"

  On this price range. Go gor it.nice fitting.looks good.usefull for mild cold..not for hevavy Winter season but it gives enough warm in mid Winter.....l likes lot.....

",4.0 out of 5 stars
378,"

  good

",5.0 out of 5 stars
379,"

  The hood is not that good. But for the price it is offered, cant complain. Very warm. But in very cold days it wont be enough.

",4.0 out of 5 stars
380,"

  I have purchase it but returned it for replacement but now after one month they didn't give me replaced product .

",1.0 out of 5 stars
381,"

  As mentioned it's cotton sweatshirt, not sweater. So, it's comfortable and very light weight, exactly what I expected. May be a little overpriced but I liked it anyways... The colour combination, looks really nice.

",5.0 out of 5 stars
382,"

  I really liked the product but it's material is not very good it will not protect you with a single layer of this hoodie in winters of North India you have to wear one more layer insideIt look very good from outside and is. Also perfect for moderate winters of November and Feb, march

",4.0 out of 5 stars
383,"

  It is for light winter. Looks good. Size was a bit bigger. If you want a perfect fit size you should buy a size smaller. Or if you prefer a loose comfortable one then go for the size you wear.

",5.0 out of 5 stars
384,"

  Product is really nice and color is as shown in pic

",4.0 out of 5 stars
385,"

  Wearable for light cold...Like november & december....But it's not stretchable yet...Size is little bit large but it's ok....Value for ....Buy sure

",4.0 out of 5 stars
386,"

  Quality is ok, not for heavy winter.Its is just like a basic thin sweatshirt.

",3.0 out of 5 stars
387,"

  Not comfortable and the price is much more as compared to the quality of this hoodie

",3.0 out of 5 stars
388,"

  Very nice sweater

",5.0 out of 5 stars
389,"

  Good quality and worth the money. The fabric is quite smooth and the fit is decent.

",4.0 out of 5 stars
390,"

  Vry nice product i love it

",5.0 out of 5 stars
391,"

  Good

",4.0 out of 5 stars
392,"

  Good

",5.0 out of 5 stars
393,"

  Only one disadvantage no pocket otherthan that everything is perfectly fine.

",4.0 out of 5 stars
394,"

  Great quality product.It really has a good quality of fabric which resist cold.

",5.0 out of 5 stars
395,"

  Very good fit

",4.0 out of 5 stars
396,"

  😏😏

",2.0 out of 5 stars
397,"

  Good product i like it very much

",5.0 out of 5 stars
398,"

  worth for moneyperfect size as expectedgot the same color as in displayreally awesome!!Thanks!!

",4.0 out of 5 stars
399,"

  Just ok for price paid

",3.0 out of 5 stars
