,reviews,starRating
305,"

  NOT Up to the mark

",1.0 out of 5 stars
306,"

  Good quality in this price

",4.0 out of 5 stars
307,"

  Yes super value for money

",5.0 out of 5 stars
308,"

  Very bad.

",1.0 out of 5 stars
309,"

  Very nice

",4.0 out of 5 stars
310,"

  Good stuff But getting dirty very quickly.

",3.0 out of 5 stars
311,"

  Bang for your bucks!

",5.0 out of 5 stars
312,"

  Onther size giving the shoes

",3.0 out of 5 stars
313,"

  Good

",5.0 out of 5 stars
314,"

  Nice

",4.0 out of 5 stars
315,"

  Good

",5.0 out of 5 stars
316,"

  Bad quality

",1.0 out of 5 stars
317,"

  Bad product delivered by Amazon company

",1.0 out of 5 stars
318,"

  So comfort and lightweight.

",5.0 out of 5 stars
319,"

  Bad

",1.0 out of 5 stars
320,"

  It's a very nice products as cost.

",5.0 out of 5 stars
321,"

  Buy buy buy best product in less mony

",5.0 out of 5 stars
322,"

  Nic shoe.i like it

",5.0 out of 5 stars
323,"

  Showl is very poor

",1.0 out of 5 stars
324,"

  Nice shoes

",5.0 out of 5 stars
325,"

  Nice product

",5.0 out of 5 stars
326,"

  It's really nice product.

",5.0 out of 5 stars
327,"

  Very good product

",5.0 out of 5 stars
328,"

  Fully comfortable

",4.0 out of 5 stars
329,"

  Go for it

",4.0 out of 5 stars
330,"

  Not solid

",3.0 out of 5 stars
331,"

  Nice look and comfortable

",5.0 out of 5 stars
332,"

  Quality not so great

",2.0 out of 5 stars
333,,1.0 out of 5 stars
334,"

  Its very comfortable to wear,light weight

",5.0 out of 5 stars
335,"

  Quality could be better.

",3.0 out of 5 stars
336,"

  Good but not as expected

",5.0 out of 5 stars
337,"

  Supar

",5.0 out of 5 stars
338,"

  Shoes is fit and light wat better feel

",5.0 out of 5 stars
339,"

  Superb sports shoes😊😊

",5.0 out of 5 stars
340,"

  Allover product is good

",2.0 out of 5 stars
341,"

  Fully satisfied

",5.0 out of 5 stars
342,"

  Yes I like this

",3.0 out of 5 stars
343,"

  Poor products quality issues

",1.0 out of 5 stars
344,"

  Light weight with comfortable

",5.0 out of 5 stars
345,"

  very very poor quality

",1.0 out of 5 stars
346,"

  I used daily my shoes it's cool

",5.0 out of 5 stars
347,"

  Superb

",5.0 out of 5 stars
348,"

  looking is good but not comfortable

",4.0 out of 5 stars
349,"

  Awesome  shoes

",5.0 out of 5 stars
350,"

  Good one... 😍

",5.0 out of 5 stars
351,"

  Good

",5.0 out of 5 stars
352,"

  Good product

",5.0 out of 5 stars
353,"

  Don't buy this product

",1.0 out of 5 stars
354,"

  Good

",5.0 out of 5 stars
355,"

  I love that product

",5.0 out of 5 stars
356,"

  Perfect shoes .....

",5.0 out of 5 stars
357,"

  Nyc product

",5.0 out of 5 stars
358,"

  Very comfortable

",4.0 out of 5 stars
359,"

  Good product..🤩🤩

",4.0 out of 5 stars
360,"

  Not good materials

",1.0 out of 5 stars
361,"

  I love  ❤️❤️❤️❤️❤️

",5.0 out of 5 stars
362,"

  Greet

",4.0 out of 5 stars
363,"

  Love it

",5.0 out of 5 stars
364,"

  A very very good product 👌

",4.0 out of 5 stars
365,"

  Outstanding! Go for it 👌

",5.0 out of 5 stars
366,"

  Good

",3.0 out of 5 stars
367,"

  One shoes demag

",2.0 out of 5 stars
368,"

  Best shoes

",5.0 out of 5 stars
369,"

  Product are wrong

",1.0 out of 5 stars
370,"

  Vary bad products

",1.0 out of 5 stars
371,"

  Very nice product

",5.0 out of 5 stars
372,"

  अच्छा प्रोडक्ट है

",5.0 out of 5 stars
373,"

  Comfort and looks amazing ♥️♥️🖤🖤

",5.0 out of 5 stars
374,"

  Nice quality ☺️

",5.0 out of 5 stars
375,,5.0 out of 5 stars
376,,1.0 out of 5 stars
377,"

  Loved the product but not worthy..

",3.0 out of 5 stars
378,"

  Very good quality

",5.0 out of 5 stars
379,,4.0 out of 5 stars
380,"

  Very nice shoes and comfort.

",4.0 out of 5 stars
381,"

  Not as good as shown in picture

",1.0 out of 5 stars
382,"

  Pesting now good

",3.0 out of 5 stars
383,"

  Worst experience

",1.0 out of 5 stars
384,"

  Good and comfort

",4.0 out of 5 stars
385,"

  Cancel return request

",5.0 out of 5 stars
386,"

  Very comfortable

",5.0 out of 5 stars
387,"

  This I not fit my foot ..

",1.0 out of 5 stars
388,"

  product is nice

",3.0 out of 5 stars
389,"

  running smoth

",5.0 out of 5 stars
390,"

  Product is good.

",3.0 out of 5 stars
391,"

  Poor quality

",1.0 out of 5 stars
392,"

  V nice shoes

",5.0 out of 5 stars
393,"

  Nice

",5.0 out of 5 stars
394,"

  Good

",5.0 out of 5 stars
395,"

  Good

",5.0 out of 5 stars
396,"

  Poor

",1.0 out of 5 stars
397,"

  Good product

",4.0 out of 5 stars
398,"

  Real competitor of top brands.

",4.0 out of 5 stars
399,"

  Good quality and perfect size

",4.0 out of 5 stars
400,"

  Comfortable

",5.0 out of 5 stars
401,"

  Light weight comfortable easy wear

",4.0 out of 5 stars
402,"

  Nyc product

",5.0 out of 5 stars
403,"

  Very nice product 👌👌

",5.0 out of 5 stars
404,"

  This product is used and damaged

",3.0 out of 5 stars
405,"

  Good product

",5.0 out of 5 stars
406,"

  Good shoes

",5.0 out of 5 stars
407,"

  Osm mind-blowing and very good

",5.0 out of 5 stars
408,"

  Very good

",5.0 out of 5 stars
409,"

  It's a busy. Super. This is best product

",5.0 out of 5 stars
410,"

  Very good

",5.0 out of 5 stars
411,"

  Smooth to use, u can wear without socks, wear to comfortable. Qualitative product, and it can be used in rainy season.

",5.0 out of 5 stars
412,"

  This shose size not be perfect. Plese refund my mony instently otherwise i complaint in police station. Becouse this shose return in 23 september but refund is not be done in 10 days.

",1.0 out of 5 stars
413,"

  Nice

",5.0 out of 5 stars
414,"

  Just go for it looks great fits great sturdy and nicely packed. Happy with purchase.

",5.0 out of 5 stars
415,"

  Product is looks good, but only issue with this is size even it is size10.A little short for me, feeling uncomfortable.

",4.0 out of 5 stars
416,"

  Awesome shoes.Perfect fit.Light weightReasonable price.Attractive 🤩 look.Just go for it without any hesitation.

",5.0 out of 5 stars
417,"

  I m so happy with these shoes that I ordered 2 more pairs for my father & brother. Total 3 pairs (Including mine). All in Sept-2021 and all Blue colour as seen in the pics I shared.Very beautiful, comfortable. I bought 2 pairs for Rs 700 each and 3rd pair for Rs 750.Please buy one number extra in size. (My size is UK 7 however I had to return the 7 size and got it replaced with 8 which was fit. I saw many reviews who faced this size problem.

",5.0 out of 5 stars
418,"

  This product is really very good and amazing.. same as shown in the pic and are comfortable.. I them bought them for my husband and he likes them a lot .. they are good looking comfortable and budget friendly.. so go for them without a second thought.. 😍😍

",5.0 out of 5 stars
419,"

  Quality is not that great. Expected little more from the brand. A note of caution to people who wish to buy. The design is little different. So be careful while you order this product. If your size is 7, I would suggest you to order 8. This is because, the tongue of shoe is attached to collar of shoe. This design of shoe makes it difficult for you to insert your feet into the shoe.

",1.0 out of 5 stars
420,"

  Dear team. this size is small .my foot. not in atteched shoose so whant a 7 size if you possible change the item.pls send new 7 size same iteam.same colorsThanks

",5.0 out of 5 stars
421,"

  It's really good and comfortable for running.

",5.0 out of 5 stars
422,"

  This shose size not be perfect. Plese refund my mony instently otherwise i complaint in police station. Becouse this shose return in 23 september but refund is not be done in 10 days.

",1.0 out of 5 stars
423,"

  Nice

",5.0 out of 5 stars
424,"

  Just go for it looks great fits great sturdy and nicely packed. Happy with purchase.

",5.0 out of 5 stars
425,"

  Product is looks good, but only issue with this is size even it is size10.A little short for me, feeling uncomfortable.

",4.0 out of 5 stars
426,"

  Awesome shoes.Perfect fit.Light weightReasonable price.Attractive 🤩 look.Just go for it without any hesitation.

",5.0 out of 5 stars
427,"

  I m so happy with these shoes that I ordered 2 more pairs for my father & brother. Total 3 pairs (Including mine). All in Sept-2021 and all Blue colour as seen in the pics I shared.Very beautiful, comfortable. I bought 2 pairs for Rs 700 each and 3rd pair for Rs 750.Please buy one number extra in size. (My size is UK 7 however I had to return the 7 size and got it replaced with 8 which was fit. I saw many reviews who faced this size problem.

",5.0 out of 5 stars
428,"

  This product is really very good and amazing.. same as shown in the pic and are comfortable.. I them bought them for my husband and he likes them a lot .. they are good looking comfortable and budget friendly.. so go for them without a second thought.. 😍😍

",5.0 out of 5 stars
429,"

  Quality is not that great. Expected little more from the brand. A note of caution to people who wish to buy. The design is little different. So be careful while you order this product. If your size is 7, I would suggest you to order 8. This is because, the tongue of shoe is attached to collar of shoe. This design of shoe makes it difficult for you to insert your feet into the shoe.

",1.0 out of 5 stars
430,"

  Dear team. this size is small .my foot. not in atteched shoose so whant a 7 size if you possible change the item.pls send new 7 size same iteam.same colorsThanks

",5.0 out of 5 stars
431,"

  It's really good and comfortable for running.

",5.0 out of 5 stars
432,"

  Lookinh good nd comfortable.Fit as expected.Love  it.

",5.0 out of 5 stars
433,"

  The shoes were perfect, but tha packaging was really really bad it didn't even came in Amazon packaging it was just the box of the shoes which was damaged, and was wrapped in tape with the bill on it, other than packaging shoes were good.But because of the packaging i have to return it

",5.0 out of 5 stars
434,"

  𝐓𝐡𝐢𝐬 𝐬𝐡𝐨𝐞'𝐬 𝐚𝐫𝐞 𝐯𝐞𝐫𝐲 𝐠𝐨𝐨𝐝 𝐥𝐨𝐨𝐤𝐢𝐧𝐠 𝐚𝐧𝐝 𝐚𝐫𝐞 𝐦𝐮𝐜𝐡 𝐜𝐨𝐦𝐟𝐨𝐫𝐭𝐚𝐛𝐥𝐞 𝐚𝐧𝐝 𝐡𝐚𝐩𝐩𝐲 𝐰𝐢𝐭𝐡 𝐩𝐮𝐫𝐜𝐡𝐚𝐬𝐞 𝐢 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐭𝐡𝐢𝐬 @1043/-𝐭𝐡𝐚𝐧𝐤𝐬 𝐚𝐦𝐚𝐳𝐨𝐧.

",4.0 out of 5 stars
435,"

  Not value for money little bit expensive for campus shoes. For the price that I bought the shoe, I was getting a better quality and comfort shoe from brands like Adidas and Reebok etc. The reason I did not buy from those brands is because I didn't get the color I was looking for.

",5.0 out of 5 stars
436,"

  I got this only on Rs. 1000 but same design and comfort from Nike I got that by Rs. 4500. So this is the best product and your pocket friendly.

",5.0 out of 5 stars
437,"

  Very good looking, comfortable shoes for walking, running. The mesh material is provided which is quite very delicate so, u should care them. The size i ordered according to the chart was 1 size less so, recommended to prefer one + size shoe. Conclusion, yes, value for u'r money!

",4.0 out of 5 stars
438,"

  Fit is pathetic and the overall shoe poorly built it doesn't support feet well even the cusion is flatten when used.

",1.0 out of 5 stars
439,"

  I love amazon products. But this was not designed according to what we normally wear.  It was too fit from the side which makes the feet not enter... Even if u get it of your size your feet won't enter.

",1.0 out of 5 stars
440,"

  Awesome fitting. Compact and Comfort too. Original Campus Shoe. Nicely Packed. I am wearing Size 43(UK) / 9 (IND). Really worth a shoe to buy. Just Go For It without any second thought. Thankyou AMAZON for fast delivery.

",5.0 out of 5 stars
441,"

  Product is good. But packaging is too bad when I open the outer box and try to pull out the inner box then i saw inner box is already cutting into the many pieces. And about the product I must say it is a decent product as I saw in the first look. I hope product quality is also good.

",4.0 out of 5 stars
442,"

  Not the right size as mentioned should have gone for ultra extra large, if that was an option.

",2.0 out of 5 stars
443,"

  What I buy and what I get... I received totally different product than catalog image... And now I getting lots of problem to return the product... Worst experience.. I request amazon plz help me...

",1.0 out of 5 stars
444,"

  Only looks are good. Quality of material is poor, hard sole, not feeling comfortable.

",3.0 out of 5 stars
445,"

  Comfortable and lightweight although the shoelace design makes it a bit difficult to wear initially... especially for senior citizens.

",4.0 out of 5 stars
446,"

  Tagging with ""make in india"" does help the companies these days. Nevertheless, u cn have a pair of these shoes for rough use,but u have to give away the comfort.

",4.0 out of 5 stars
447,"

  This shoe is though light weight but lacks in comfortness. Definitely it is not fit for jogging and running.

",3.0 out of 5 stars
448,"




                    The media could not be loaded.
                




   Bakwas shoes haiSole bhag raha haiGrip me kuch bhi nahi haiVapas karne me 5 din  lag gye lekin vapas nahi ho raha haiDelivery boy lene nahi aa raha hai

",1.0 out of 5 stars
449,"

  Good product and value for money 💰 and comfortable

",5.0 out of 5 stars
450,"

  Worst product I have purchased in my whole life and  I don’t know who is responsible Amazon or campus 🙏 because it damage only in 22 days

",1.0 out of 5 stars
451,"

  Thik thak

",3.0 out of 5 stars
452,"

  Product is really good. Only fitting of shoe from ankle is bit tight, seems like I should have purchased one size bigger than what I usually wear.

",4.0 out of 5 stars
453,"

  Not so comfortable

",4.0 out of 5 stars
454,"

  UK9 & UK10 both fit me. Even though I bought a UK10 of this product, it's tighter than Nike's UK9 that I already have. Not at all comfortable!

",3.0 out of 5 stars
455,"

  At this rate shoes are awesome😊😊

",5.0 out of 5 stars
456,"




                    The media could not be loaded.
                




   After  7days used .... Product is very good and very light weigh ... And is also high quality ..  value for money ...

",5.0 out of 5 stars
457,"

  Amazing shoes , bought it for my father .He completed 4000km in one year and still looks amazing, but now the grip of the shoes are worn out.. but still recommend this shoes for daily walkers

",5.0 out of 5 stars
458,"

  Quality shoes by Campus ( Indian Brand). I would like to suggest all who looking for a mid range sport shoes.Go for it. Worth every penny...!!

",5.0 out of 5 stars
459,"

  if your shoe size is 7 buy 8 of this one. thank me later.

",4.0 out of 5 stars
460,"

  Packaging was ok ok but shoes are as expected

",5.0 out of 5 stars
461,"

  Good price,sporty look and lightweight

",4.0 out of 5 stars
462,"

  It's over priced and not worthy

",1.0 out of 5 stars
463,"

  This shoes is very comforting and light wated and also value for money the fitting is very perfect and also you tried it as once

",5.0 out of 5 stars
464,"

  Size different

",1.0 out of 5 stars
465,"

  Good looking very pretty....

",5.0 out of 5 stars
466,"

  Go for  it.  Very liht weight!

",4.0 out of 5 stars
467,"

  Fit was not as mentioned in the guide. Too tight

",3.0 out of 5 stars
468,"

  As per me look and finish was good but it is to small as per Indian number size

",2.0 out of 5 stars
469,"

  Comfortable and upto the value

",4.0 out of 5 stars
470,"

  Product quality isn't well,,, personally I M not satisfied... Because sole  quality isn't as expected... But Looking good  ..

",2.0 out of 5 stars
471,"

  I really like the comfort of this shoes ,also it is attractive as in picture but you have to keep it clean because it absorbs dirt very fast

",5.0 out of 5 stars
472,"

  Good product thankyou

",4.0 out of 5 stars
473,"

  So so quality is very poor

",2.0 out of 5 stars
474,"

  ok

",5.0 out of 5 stars
475,"

  Love these shoes these are comfortable too

",5.0 out of 5 stars
476,"

  Its good product fit as expeted.overall rating 4

",4.0 out of 5 stars
477,"

  Best quality

",5.0 out of 5 stars
478,"

  Excellent product. Fitted as per size.

",5.0 out of 5 stars
479,"

  Very comfortable wear, light weight and perfect for walk & run.

",5.0 out of 5 stars
480,"




                    The media could not be loaded.
                




   It is awesome product. Value for money. Quality is fantastic.Make in India.

",5.0 out of 5 stars
481,"

  I ordered uk9 but was in actual was too small

",1.0 out of 5 stars
482,"

  Sole has good grip.

",4.0 out of 5 stars
483,"

  I like this product.

",4.0 out of 5 stars
484,"

  Nice product but must buy one size big from regular size

",3.0 out of 5 stars
485,"

  Comfort

",5.0 out of 5 stars
486,"

  Comfortable

",5.0 out of 5 stars
487,"

  I have used it less than a month but the condition of shoes is getting worsed

",1.0 out of 5 stars
488,"

  Good Fitting and so good grip...Buy it

",4.0 out of 5 stars
489,"

  Totally duplicate item just  look How campus is writen. Material is too cheap quality

",1.0 out of 5 stars
490,"

  It's quite difficult to put feet inside, inspite of having correct size. I think mouth of shoe is not equivalent to its size.

",1.0 out of 5 stars
491,"

  Happy to purchased it. Worth to buy the product.If anyone is thinking to purchased go for it.

",5.0 out of 5 stars
492,"

  Good product

",4.0 out of 5 stars
493,"

  Shoes are really nice but not good fo running it disbalances many times.

",4.0 out of 5 stars
494,"

  Not Too Comfortable, waste of money

",2.0 out of 5 stars
495,"

  I'll purchase ever from Amazon.. due to good quality and reasonable price....

",5.0 out of 5 stars
496,"

  Fits as expected and light weight also good cushioning

",4.0 out of 5 stars
497,"

  Shoes are very comfortable and cozy mostly online shoes are of poor quality but this one was awesome

",5.0 out of 5 stars
498,"

  qualty  supper

",5.0 out of 5 stars
499,"

  Amazon wale manufactured affected shoes bhejte Hain

",1.0 out of 5 stars
500,"

  Good product

",5.0 out of 5 stars
501,"

  Gud quality product at gud price.. light weight shoes.. awsm comfort..

",4.0 out of 5 stars
502,"

  Soo comfortable

",5.0 out of 5 stars
503,"

  Nice company product

",4.0 out of 5 stars
504,"

  My size is 10 I received the same but it feels quite tight while wearing around ankle

",3.0 out of 5 stars
505,"




                    The media could not be loaded.
                




   Campus shoes thanks fr give me amazing product🌟

",5.0 out of 5 stars
506,"

  After long time I satisfied with Amazon product.hope keep updating your services...

",5.0 out of 5 stars
507,"

  Shoes very tied I have shared details shoe number but not feted worth of money

",2.0 out of 5 stars
508,"

  Value for money, i found these shoes comfortable and light weight.

",5.0 out of 5 stars
509,"

  Maha jhanduuuuuuuDifferent product dilivered200 rs wala shoes diya h in logo ne 1050 le k

",1.0 out of 5 stars
510,"

  Very nice fit and good looking black shoes..

",5.0 out of 5 stars
511,"

  Poor quality.i have returned because different from my expectation..

",3.0 out of 5 stars
512,"

  Good looking but bad material used & not too soft & comfortable

",3.0 out of 5 stars
513,"

  Comfortable,value for money.

",5.0 out of 5 stars
514,"

  Very nyc productComfortableDesignLooks💪💪💪💪

",5.0 out of 5 stars
515,"

  Best quality shoes

",5.0 out of 5 stars
516,"

  Good product at 600 rs

",5.0 out of 5 stars
517,"

  Look of the shoe is perfect. You can use it rough. It's comfortable.

",5.0 out of 5 stars
518,"

  Narrow mouth, barely can slide a hand.Foot is out

",2.0 out of 5 stars
519,"

  Not to much good

",2.0 out of 5 stars
520,"

  Smart& comfortable.

",5.0 out of 5 stars
521,"

  I found it very comfortable and soft cushioning while running and walking .

",4.0 out of 5 stars
522,"

  Good

",4.0 out of 5 stars
523,"

  Good

",5.0 out of 5 stars
524,"

  very comfortable, stylish design

",5.0 out of 5 stars
525,"

  bad product.....damage with in 3 month

",1.0 out of 5 stars
526,"

  Looks like damaged/ used product recieved

",2.0 out of 5 stars
527,"

  Order one size big shoefor example for 8 size foot order size 9.

",4.0 out of 5 stars
528,"

  upper mesh was loose .. this is just because msihandling of product

",2.0 out of 5 stars
529,"

  I love campus

",5.0 out of 5 stars
530,"

  Usually tight with regular size so go for +1 bigger size.

",4.0 out of 5 stars
531,"

  All good only mouth(foot entrance) is too small for foot .

",4.0 out of 5 stars
532,"

  Not upto the mark...

",1.0 out of 5 stars
533,"

  Bad product.don't buy this.

",1.0 out of 5 stars
534,"




                    The media could not be loaded.
                




   Ye mere lea tight h

",5.0 out of 5 stars
535,"

  I like quality and style both

",4.0 out of 5 stars
536,"

  Awesome product 👌👌👌👌

",5.0 out of 5 stars
537,"

  Deli uaj ke liye bahut badiya gai pesga vashul

",5.0 out of 5 stars
538,"

  Product quality is bad. Dnt buy it. Waste of money.

",1.0 out of 5 stars
539,"

  Smaller Size

",1.0 out of 5 stars
540,"

  Good I'm happy with that

",5.0 out of 5 stars
541,"

  Something is fishy.

",3.0 out of 5 stars
542,"

  Sole will be worn out quickly

",2.0 out of 5 stars
543,"

  This shoes size was wrong and not fit

",1.0 out of 5 stars
544,"

  Good product 👍

",5.0 out of 5 stars
545,"

  West money please change my shoes 🙏

",1.0 out of 5 stars
546,"

  Nice👍

",5.0 out of 5 stars
547,"

  Nice product

",5.0 out of 5 stars
548,"

  Good product

",4.0 out of 5 stars
549,"

  comfortable

",5.0 out of 5 stars
550,"

  Overall good

",4.0 out of 5 stars
551,"

  Buy it now no doubt  awsm prduct

",5.0 out of 5 stars
552,"

  Both size are different

",1.0 out of 5 stars
553,"

  Very good product thank you Amazon

",5.0 out of 5 stars
554,,5.0 out of 5 stars
555,"

  Sure it is worth for price

",5.0 out of 5 stars
556,"

  Good quality

",4.0 out of 5 stars
557,"

  I think not original it is copy product

",1.0 out of 5 stars
558,"

  Good productFeel good

",4.0 out of 5 stars
559,"

  Good n comfort

",3.0 out of 5 stars
560,"

  Very nice and comfortable.

",5.0 out of 5 stars
561,"

  Good

",3.0 out of 5 stars
562,"

  Tight Shoes

",3.0 out of 5 stars
563,"

  Good comfort and light weight

",4.0 out of 5 stars
564,"

  Comfortable and light weight

",5.0 out of 5 stars
565,"

  Good Quality

",4.0 out of 5 stars
566,"

  Size problem

",1.0 out of 5 stars
567,"

  It not be comfortable shoes.

",1.0 out of 5 stars
568,"

  It’s god but not fit my size

",5.0 out of 5 stars
569,"

  Receive used product

",1.0 out of 5 stars
570,"

  Like

",5.0 out of 5 stars
571,"

  I like this product

",3.0 out of 5 stars
572,"

  Gud

",5.0 out of 5 stars
573,"

  Very comfortable shoes.

",5.0 out of 5 stars
574,"

  Fitting is poor

",1.0 out of 5 stars
575,"

  Size bigger

",5.0 out of 5 stars
576,"

  बहुत अच्छा लगा

",5.0 out of 5 stars
577,"

  Good and fast delivery

",4.0 out of 5 stars
578,"

  Nkj

",1.0 out of 5 stars
579,"

  Value for money.

",4.0 out of 5 stars
580,"

  Very bad product

",1.0 out of 5 stars
581,"

  Absolutely nice shoes

",5.0 out of 5 stars
582,"

  Super product

",5.0 out of 5 stars
583,"

  Lite weight, comfortable and a good fit!

",4.0 out of 5 stars
584,"

  Product is good and light wight

",5.0 out of 5 stars
585,"

  Raise ur regular size with 1

",3.0 out of 5 stars
586,"

  Amazon send me defective product my money is totaly waste....

",1.0 out of 5 stars
587,"

  Nice and comfortable shoes

",5.0 out of 5 stars
588,"

  Quality of the product is very poor

",1.0 out of 5 stars
589,"

  value of money

",4.0 out of 5 stars
590,"

  I like this product

",4.0 out of 5 stars
591,"

  I dislike this shoe

",1.0 out of 5 stars
592,"

  Nice

",3.0 out of 5 stars
593,"

  Good

",4.0 out of 5 stars
594,"

  Comfort

",5.0 out of 5 stars
595,"

  Waste money

",2.0 out of 5 stars
596,"

  Comfortable label zero

",1.0 out of 5 stars
597,"

  Good product

",5.0 out of 5 stars
598,"

  I like it

",3.0 out of 5 stars
599,"

  Comfortable

",5.0 out of 5 stars
600,"

  Awesome

",5.0 out of 5 stars
601,"

  Mzza nhi aya

",1.0 out of 5 stars
602,"

  Value for money

",5.0 out of 5 stars
603,"

  Great

",5.0 out of 5 stars
604,"

  Good

",5.0 out of 5 stars
605,"

  Like

",5.0 out of 5 stars
606,"

  Good

",4.0 out of 5 stars
607,"

  Good

",3.0 out of 5 stars
608,"

  Good

",5.0 out of 5 stars
609,"

  Super

",5.0 out of 5 stars
610,"

  Nice one

",5.0 out of 5 stars
611,"

  Good product

",5.0 out of 5 stars
612,"

  Good

",5.0 out of 5 stars
613,"

  Bed shose

",1.0 out of 5 stars
614,"

  awesome

",5.0 out of 5 stars
615,"

  Good

",5.0 out of 5 stars
616,"

  Best in this price

",4.0 out of 5 stars
617,"

  Very good and comfortable. Nice product

",4.0 out of 5 stars
618,"

  I dont like product and it is damage too

",1.0 out of 5 stars
619,"

  Super

",4.0 out of 5 stars
620,"

  Good product

",5.0 out of 5 stars
621,"

  Good

",5.0 out of 5 stars
622,"

  Very good

",5.0 out of 5 stars
623,"

  Fit

",5.0 out of 5 stars
624,"

  Very nice

",5.0 out of 5 stars
625,"

  Good

",5.0 out of 5 stars
626,"

  Perfect size and quality also good

",4.0 out of 5 stars
627,"

  Good

",5.0 out of 5 stars
628,"

  Good

",5.0 out of 5 stars
629,"

  Not fit expected...

",3.0 out of 5 stars
630,"

  Good

",5.0 out of 5 stars
631,"

  Good

",5.0 out of 5 stars
632,"

  Nive

",5.0 out of 5 stars
633,"

  Nice

",5.0 out of 5 stars
634,"

  Very nice

",4.0 out of 5 stars
635,"

  Good product

",4.0 out of 5 stars
636,"

  Good

",5.0 out of 5 stars
637,"

  Too good

",5.0 out of 5 stars
638,"

  Nice Product

",4.0 out of 5 stars
639,"

  Nice

",5.0 out of 5 stars
640,"

  Nice

",5.0 out of 5 stars
641,"

  Good fit

",4.0 out of 5 stars
642,"

  Very comfortable

",5.0 out of 5 stars
643,"

  Style is awsm

",4.0 out of 5 stars
644,"

  Product quality is not good.

",2.0 out of 5 stars
645,"

  Good

",5.0 out of 5 stars
646,"

  Comfort

",4.0 out of 5 stars
647,"

  Good

",3.0 out of 5 stars
648,"

  Good product

",5.0 out of 5 stars
649,"

  I waiting my product..

",5.0 out of 5 stars
650,"

  Good shoes

",5.0 out of 5 stars
651,"

  Ok

",2.0 out of 5 stars
652,"

  Superb shoes ...

",5.0 out of 5 stars
653,"

  Ok

",3.0 out of 5 stars
654,"

  The shoes are soft  ,feels like cushions in it while wearing , lightweight ,flexible(you can easily bend them on toes without any problem ), soft sole ,easy to wear and remove ,perfect fit , Also breathable ,you won't feel uncomfortable wearing these .You must go for these

",4.0 out of 5 stars
655,"

  very nice shoes Comfort very nice. Size proper nd good. condition very nice nd good very good shoes veryeasy

",5.0 out of 5 stars
656,"

  Good quality shoes at low price. Size little small from standard ,better to buy one size larger. Overall satissfied. Go for it

",5.0 out of 5 stars
657,"

  This is superb product. I will suggest to buy without any dealy.. I  am using since three months regularly and roughly. Very happy and look is superb when you wear it with jogging pants..

",5.0 out of 5 stars
658,"




                    The media could not be loaded.
                




   Good quality product about shoes rating 9 /10 fitting is very good light weight shoe this is best shoe must try

",5.0 out of 5 stars
659,"

  Good and nice quality to use and better experience...... Good to use such a good product of india. Thankyou oneagain

",5.0 out of 5 stars
660,"

  Fit as expected and it's worth it... It feels comfortable on feet... Value of money for the product is worth it... Thanks...

",5.0 out of 5 stars
661,"

  I have ordered this, but the fitting of this is not proper. Its tight near the ankle.Returnd it. You can explore other options....

",1.0 out of 5 stars
662,"

  Quality is very Good.It is Light weight....Go for it .  . .  .  . 👍 👍 👍 👍 👍 👍

",4.0 out of 5 stars
663,"

  Actually size was inappropriate...but comfort level is good enough...but order one size greater as u wear..comfort is very good..like it

",3.0 out of 5 stars
664,"

  Very Nice products and comfortable fitting. I aspect shoes color  is very Nice and lite weight shoes. Very Good y

",5.0 out of 5 stars
665,"

  Good quality.

",5.0 out of 5 stars
666,"

  After one month of daily use its quite comfortable and light in weight. I use this shoe for my daily morning running on field and exercises. Been to mountains for my vacation as well wearing this shoe all time.The outsole grip is not that good. You will find the difference when you are working out on very flat surface.But overall it's all good, I liked it.Good product, must buy.

",4.0 out of 5 stars
667,"

  I ordered for UK 8 but got delivered UK 9. On the outer box it was written 8 but the shoe was UK 9. For this particular reason, very disappointed.About the product it is very light weight, if it is right size it will be comfortable.

",2.0 out of 5 stars
668,"

  Inner sole could have been a little bit plushier and probably a different colour than black in a fully black shoe. Make it too hot while walking, same design in sketchers, uses a grey inner sole

",4.0 out of 5 stars
669,"

  Fitting, color, size, lite weight all is perfect just problem is material it is good but not well because it’s going so dirty in dirt and it’s not easy to cleaning, but I am happy to my choice it’s no matter what other people saying..

",4.0 out of 5 stars
670,"

  Nice pair of shoes i got it for 500rs its a good deal previously i have used campus running shoes its sole material and outer cover canvas is durable however not good for rainy and slippery surface.

",5.0 out of 5 stars
671,"

  The shoes were delivered before the promised date. They are very good looking and  light weight. I ordered 6 number ,they fit well. You can make their multiple uses as for walking, for even formal use. So if you desire to buy them, just go ahead.

",5.0 out of 5 stars
672,"

  Well I have meet my expectation, but dont wear this without shocks, I purcheaed it for 686, with this price tag I am satisfied.

",4.0 out of 5 stars
673,"

  I was not expecting such a nice product. It is very comfortable and nice shoes. Must recommend to buy.

",5.0 out of 5 stars
674,"

  Good

",5.0 out of 5 stars
675,"

  Product is very light weighted and seems durable..happy with the purchase...

",5.0 out of 5 stars
676,"

  Not comfortable, created rashesh on feet after using it. I think I recieved a duplicate product under campus. I have removed the tag so there is no chance to return it. These shoe are of no use be carful while buying.

",1.0 out of 5 stars
677,"

  Good

",5.0 out of 5 stars
678,"

  Nice shoes very comfortable And lite weight shoes

",4.0 out of 5 stars
