,reviews,starRating
304,"

  Ok

",5.0 out of 5 stars
305,"

  Good product,go for it.

",5.0 out of 5 stars
306,"

  Good

",4.0 out of 5 stars
307,"

  I thought 34 would be my waist as I am walking daily to be slim unfortunately still my waist may be 36..rest depends on company fitting

",4.0 out of 5 stars
308,"

  Exactly

",5.0 out of 5 stars
309,"

  Good value for moneyGood fabric

",5.0 out of 5 stars
310,"

  Nice fitting and quality as expected

",5.0 out of 5 stars
311,"

  Good

",4.0 out of 5 stars
312,"

  Cloth using for pockets Should be good quality. I am not satisfied pockets cloth. Cloth for using in pocket was very poor quality. Next time I will not order ben Martin's products.

",1.0 out of 5 stars
313,"

  Bad QualityUsed only 1 month...

",1.0 out of 5 stars
314,"

  Good fittings

",5.0 out of 5 stars
315,"

  Good regular use product

",5.0 out of 5 stars
316,"

  Good

",4.0 out of 5 stars
317,"

  Waste of money. Bought black colour, the colour  faded after wash. The fit is really poor. Worst than a street road selling jean. Not even worth for 100rs. Don't buy this

",1.0 out of 5 stars
318,"

  I like this trouser. Nice Cloth material. I am totally satisfied.

",5.0 out of 5 stars
319,"

  Material is poor..And I have ordered black color.. It's dark blue color..

",2.0 out of 5 stars
320,"

  Stitching thread is different in photo . Not satisfied with product

",3.0 out of 5 stars
321,"

  Never expected such nice product

",5.0 out of 5 stars
322,"

  nice pant  nice fitno

",5.0 out of 5 stars
323,"

  Okay okay product

",3.0 out of 5 stars
324,"

  fit in size

",5.0 out of 5 stars
325,"

  Good product

",3.0 out of 5 stars
326,"

  worst seat round length.waist and length is fine but the seat round length is too small and the return policy is also taking a lot of time. my advice is that donot buy this Jeans.

",1.0 out of 5 stars
327,"

  good product low price

",3.0 out of 5 stars
328,"

  Very good... My husband like this.

",4.0 out of 5 stars
329,"

  I want buy black pant , but this pants 👖 is blue type not black

",1.0 out of 5 stars
330,"

  Not gud

",4.0 out of 5 stars
331,"

  Pick up issue

",1.0 out of 5 stars
332,"

  Highest price

",3.0 out of 5 stars
333,"

  Everything is fine. 👍

",4.0 out of 5 stars
334,"

  It is a real good comfort wear on price that matters with appearance that I am loving

",5.0 out of 5 stars
335,"

  Not fit

",3.0 out of 5 stars
336,"

  Good quality & nyc fit

",4.0 out of 5 stars
337,"

  They write regular fit but the jeans you receive is skinny fit. I bought regular fit from Flipkart and received proper jeans.

",1.0 out of 5 stars
338,"

  Good product. Value for money

",5.0 out of 5 stars
339,"

  Incorrect product details. Not stretchable.

",2.0 out of 5 stars
340,"

  nice

",5.0 out of 5 stars
341,"

  Good product for daily use at this price

",4.0 out of 5 stars
342,"

  Like very much

",5.0 out of 5 stars
343,"

  Very local Product

",1.0 out of 5 stars
344,"

  Quality is not so good but according to rate this is good product and on Washing of this product colour release

",1.0 out of 5 stars
345,"

  Amazing product with amazing delivery timing by Amazon Thanks alot

",5.0 out of 5 stars
346,"

  Colour faded after one wash

",1.0 out of 5 stars
347,"

  Not good

",1.0 out of 5 stars
348,"

  Nice

",5.0 out of 5 stars
349,"

  Very soft and comfortable and stretchable... Great quality... Go for it.... Trust me...

",5.0 out of 5 stars
350,"

  Good

",3.0 out of 5 stars
351,"

  Get the perfect one.

",5.0 out of 5 stars
352,"

  Very tight with respect to size.

",3.0 out of 5 stars
353,"

  Nice

",5.0 out of 5 stars
354,"

  Ekdam Quality bekar hai .

",1.0 out of 5 stars
355,"

  Lasrg

",4.0 out of 5 stars
356,"

  Good pic's my set megarment

",5.0 out of 5 stars
357,"

  Really a good choice at the end in terms of quality. 100% exceeds by expectation. Thanks Amazon.

",5.0 out of 5 stars
358,"

  Good product at great price

",5.0 out of 5 stars
359,"

  The fitting is not appropriate and also thread used for stitching is of low quality.

",2.0 out of 5 stars
360,"

  Bad product

",1.0 out of 5 stars
361,"

  The clothes of the dress is too thin.....money wasted

",1.0 out of 5 stars
362,"

  nice product

",5.0 out of 5 stars
363,"

  The colour is entirely different from what I ordered and the pants are too tight to wear

",1.0 out of 5 stars
364,"

  Quality is not good as I expected...

",3.0 out of 5 stars
365,"

  I'm like this product

",3.0 out of 5 stars
366,"

  Size was very small and could return the product as i was out of town..bad on me

",1.0 out of 5 stars
367,"

  Nice one

",5.0 out of 5 stars
368,"

  Good product....

",4.0 out of 5 stars
369,"

  Good product at the best price,zipper quality need to be upgraded

",4.0 out of 5 stars
370,"

  Just okay

",5.0 out of 5 stars
371,"

  fits well

",4.0 out of 5 stars
372,"

  Too long

",5.0 out of 5 stars
373,"

  Damage item send.. jeans consits hole in bottom of the leg

",5.0 out of 5 stars
374,"

  GOOD

",3.0 out of 5 stars
375,"

  like

",4.0 out of 5 stars
376,"

  Good product in this price range.

",5.0 out of 5 stars
377,"

  Nice

",5.0 out of 5 stars
378,"

  The product returned due to not fit in my waist  but it quality and colour seemed impressive

",4.0 out of 5 stars
379,"

  Very good as per Price..

",4.0 out of 5 stars
380,"

  It's kk

",3.0 out of 5 stars
381,"

  Good

",5.0 out of 5 stars
382,"

  Nice fabrics

",4.0 out of 5 stars
383,"

  Good product

",5.0 out of 5 stars
384,"

  Very good product. Perfect size colour n fitting. Will like to order more in same product

",5.0 out of 5 stars
385,"

  Good

",5.0 out of 5 stars
386,"

  Nice

",3.0 out of 5 stars
387,"

  Good

",5.0 out of 5 stars
388,"

  Just loose from waiat.  normal cloth

",1.0 out of 5 stars
389,"

  Cloth quality is not good

",1.0 out of 5 stars
390,"

  Very nice good fitig

",5.0 out of 5 stars
391,"

  Excellent product .

",5.0 out of 5 stars
392,"

  It's really good, over expectation at this price range. Thanks Amazon.

",4.0 out of 5 stars
393,"

  Bad product

",1.0 out of 5 stars
394,"

  Nice jeans , but it is just tight for me ,but i manage it .

",4.0 out of 5 stars
395,"

  Very good quality

",4.0 out of 5 stars
396,"

  Good

",3.0 out of 5 stars
397,"

  Very good

",5.0 out of 5 stars
398,"

  Average

",3.0 out of 5 stars
399,"

  Accha nahi mila

",5.0 out of 5 stars
400,"

  Well product in low price I like it.

",4.0 out of 5 stars
401,"

  Value for money product

",5.0 out of 5 stars
402,"

  Totally satisfied

",4.0 out of 5 stars
403,"

  Useless

",1.0 out of 5 stars
404,"

  Nice Jeans pent, Perfect Fitting

",4.0 out of 5 stars
405,"

  Nice fit...

",5.0 out of 5 stars
406,"

  Nice

",5.0 out of 5 stars
407,"

  Its ok but high price

",4.0 out of 5 stars
408,"

  Very bad quality

",1.0 out of 5 stars
409,"

  Very Bed Quality Product

",1.0 out of 5 stars
410,"

  Very nice.. thanks

",5.0 out of 5 stars
411,"

  Good

",5.0 out of 5 stars
412,"

  good

",5.0 out of 5 stars
413,"

  Request to check and send the product for damages

",3.0 out of 5 stars
414,"

  Good quality

",3.0 out of 5 stars
415,"

  Paisa vasool

",4.0 out of 5 stars
416,"

  Excellent

",5.0 out of 5 stars
417,"

  Good product

",4.0 out of 5 stars
418,"

  Quality not good

",1.0 out of 5 stars
419,"

  Ok good quality

",2.0 out of 5 stars
420,"

  Product quality is very poor,

",1.0 out of 5 stars
421,"

  Good

",5.0 out of 5 stars
422,"

  Comfort

",4.0 out of 5 stars
423,"

  very bad material colors nikal rha h pura leg blue ho rha h.very disaopnted with the product

",1.0 out of 5 stars
424,"

  Nice 1

",5.0 out of 5 stars
425,"

  My waist size 36 but 38 fit

",5.0 out of 5 stars
426,"

  Not fit at thigh...and color mismatch,pant length also not fit

",2.0 out of 5 stars
427,"

  Great to wear

",5.0 out of 5 stars
428,"

  super quality and perfect size

",5.0 out of 5 stars
429,"

  Comfort fitting but not running long time  price are high for this type jeans good for party wear

",2.0 out of 5 stars
430,"

  Excellent color and fitted as excepted

",5.0 out of 5 stars
431,"

  Nice fitting nice fabrics light weight I bought 44size and it fitted mi perfectly

",5.0 out of 5 stars
432,"

  STREACH JEANS VERY NICE FITTING FOR SLIMMERS

",5.0 out of 5 stars
433,"

  Size is just perfectQuality is bit thin , but in this price range, its acceptableFor tall guys like me the length is perfectWill order more from this brand

",4.0 out of 5 stars
434,"

  My waist size is 44, but don't know why even 42 is loose for me. Feeling so bad to return such a good product.

",3.0 out of 5 stars
435,"

  My husband liked its material n colour as well as fitting.

",4.0 out of 5 stars
436,"

  Excellent..

",5.0 out of 5 stars
437,"

  THE COLOR OF THIS JEANS FADED IN FIRST WASH. ITS NOT WEARABLE NOW AS THERE ARE WHIT PATCHES ALL OVER IT. EVEN MY OTHER CLOTHES WERE DAMAGED BY THE COLOR OF THIS JEANS. A BIG NO FROM ME.

",1.0 out of 5 stars
438,"

  I am satisfied with this product. The fittings, colour and texture are same as I expected to see on the site. Thanks.

",4.0 out of 5 stars
439,"

  Product & quality is good. Fit perfectly.

",5.0 out of 5 stars
440,"

  Not good after a single wash.

",1.0 out of 5 stars
441,"

  Good

",5.0 out of 5 stars
442,"

  It's good

",4.0 out of 5 stars
443,"

  It's okay

",4.0 out of 5 stars
444,"

  V good product

",5.0 out of 5 stars
445,"

  Fits as expected

",5.0 out of 5 stars
446,"

  It is over size approximate  46inches  inlieu of 42inches  which  order

",1.0 out of 5 stars
447,"

  good stiching but button is not fit in one of the jeans and cloth quality is too good as hight quality denim

",3.0 out of 5 stars
448,"

  I like this product

",3.0 out of 5 stars
449,"

  Same as shown

",5.0 out of 5 stars
450,"

  Nice fitting with best price...cant find 48 size jeans at this price...streachable cloth good

",4.0 out of 5 stars
451,"




                    The media could not be loaded.
                




   Like

",5.0 out of 5 stars
452,"

  So....So.

",2.0 out of 5 stars
453,"

  Best

",5.0 out of 5 stars
454,"

  good product

",3.0 out of 5 stars
455,"

  Nice product

",4.0 out of 5 stars
456,"

  Colour down,

",3.0 out of 5 stars
457,"

  Wonderful product at this price range

",5.0 out of 5 stars
458,"

  Colour much brighter otherwise nice jeans, value for money

",3.0 out of 5 stars
459,"

  very very bad quality ,please not purchase this item ,waste of money

",1.0 out of 5 stars
460,"

  No any company beches on this product. Fitting is good, but how to conform its denim. And beches already removed from the trouser.

",3.0 out of 5 stars
461,"

  Excellent quality and fitting at this price.

",5.0 out of 5 stars
462,"

  Quality is very bad,Colour faid after one wash

",1.0 out of 5 stars
463,"

  Okk good to purchase

",4.0 out of 5 stars
464,"

  Satisfaction guarantee

",4.0 out of 5 stars
465,"

  Excellent

",5.0 out of 5 stars
466,"

  Actually low west is not good but we can't do it's free steaching . Batter designed compleat west close

",5.0 out of 5 stars
467,"

  Good

",5.0 out of 5 stars
468,"

  Good

",4.0 out of 5 stars
469,"

  Good quality size fits exactly

",5.0 out of 5 stars
470,"

  Nice one, perfect fit

",5.0 out of 5 stars
471,"

  I used everything. But T-shirt was too tight

",5.0 out of 5 stars
472,"

  Very good productCorrect fit

",5.0 out of 5 stars
473,"

  Jeans is perfect as they describe accordingly

",4.0 out of 5 stars
474,"

  Excellent

",5.0 out of 5 stars
475,"

  Not material parfect

",1.0 out of 5 stars
476,"

  Good quality perfect fitting

",5.0 out of 5 stars
477,"

  NA

",4.0 out of 5 stars
478,"

  Very Nice

",4.0 out of 5 stars
479,"

  Like

",5.0 out of 5 stars
480,"

  Very nice product don't miss chance .... fittings zabardast

",5.0 out of 5 stars
481,"

  Its ok but size is larger than 32

",2.0 out of 5 stars
482,"

  Nise Pant

",5.0 out of 5 stars
483,"

  Good

",3.0 out of 5 stars
484,"

  Very good colur as shown

",5.0 out of 5 stars
485,"

  Worst quality

",1.0 out of 5 stars
486,"

  Comfort

",1.0 out of 5 stars
487,"

  Nice finishing

",3.0 out of 5 stars
488,"

  Good

",4.0 out of 5 stars
489,"

  Very good and comfortable fittingGood cloth , worth it !

",5.0 out of 5 stars
490,"

  Damage nd used product recived

",1.0 out of 5 stars
491,"

  Fitting & fiber not good

",1.0 out of 5 stars
492,"

  It fits properly

",5.0 out of 5 stars
493,"

  Ok

",4.0 out of 5 stars
494,"

  Sagging and material is average with regular fit

",3.0 out of 5 stars
495,"

  Good

",4.0 out of 5 stars
496,"

  Fitting is good value of money

",4.0 out of 5 stars
497,"

  Good product

",5.0 out of 5 stars
498,"

  Worth it

",5.0 out of 5 stars
499,"

  Very nice

",5.0 out of 5 stars
500,"

  Dis like

",1.0 out of 5 stars
501,"

  Nice products

",3.0 out of 5 stars
502,"

  Below than average

",1.0 out of 5 stars
503,"

  Like

",5.0 out of 5 stars
504,"

  Beyond expectation

",5.0 out of 5 stars
505,"

  Poor quality clothes

",3.0 out of 5 stars
506,"

  This Product has too poor quality .....

",2.0 out of 5 stars
507,"

  Nice one

",5.0 out of 5 stars
508,"

  Quality is not good and fitting is skinny.

",2.0 out of 5 stars
509,"

  Good quality and relaxable

",4.0 out of 5 stars
510,"

  Good

",4.0 out of 5 stars
511,"

  This product is good

",5.0 out of 5 stars
512,"

  Good

",5.0 out of 5 stars
513,"

  It's seem to be good product

",5.0 out of 5 stars
514,"

  Good product

",4.0 out of 5 stars
515,"

  Yes

",5.0 out of 5 stars
516,"

  Value for money

",5.0 out of 5 stars
517,"

  Too larze

",1.0 out of 5 stars
518,"

  @589₹. Very light weight, stretchable enough to do all day's work, comfortable.Don't know if it will bleed after washing. In picture it shows white line but that's wrong it's black. Cloth material is not heavy or thick rather very light. It's not completely black, little off around thigh.

",4.0 out of 5 stars
519,"

  Nice product but it's not completely dark black there is a little bit of whiteness at knee are only a little bit but I already got a jeans like that. I needed dark black otherwise it's soft and stylish as well.

",5.0 out of 5 stars
520,"

  Material and color look so dull like it's an used product it's also bit lose and big in size

",1.0 out of 5 stars
521,"

  Nice quality jeans and fits perfect but little lengthy.

",5.0 out of 5 stars
522,"

  Superb Jeans.Material and colour is superb.Same as Described in image.

",5.0 out of 5 stars
523,"

  Nice stuff and fitting...

",4.0 out of 5 stars
524,"

  fully satisfiedno color issuefully stretchedI' like to buy again

",5.0 out of 5 stars
525,"

  Looks good at this cost

",4.0 out of 5 stars
526,"

  Nice fabric.

",5.0 out of 5 stars
527,"

  Although clothing material was ok but it looks rough unfinished colour ready to blow...But one thing you will like most...Its tendency to use full 15 days mentioned in return policy to refund your balance...

",1.0 out of 5 stars
528,"

  @589₹. Very light weight, stretchable enough to do all day's work, comfortable.Don't know if it will bleed after washing. In picture it shows white line but that's wrong it's black. Cloth material is not heavy or thick rather very light. It's not completely black, little off around thigh.

",4.0 out of 5 stars
529,"

  Nice product but it's not completely dark black there is a little bit of whiteness at knee are only a little bit but I already got a jeans like that. I needed dark black otherwise it's soft and stylish as well.

",5.0 out of 5 stars
530,"

  Material and color look so dull like it's an used product it's also bit lose and big in size

",1.0 out of 5 stars
531,"

  Nice quality jeans and fits perfect but little lengthy.

",5.0 out of 5 stars
532,"

  Superb Jeans.Material and colour is superb.Same as Described in image.

",5.0 out of 5 stars
533,"

  Nice stuff and fitting...

",4.0 out of 5 stars
534,"

  fully satisfiedno color issuefully stretchedI' like to buy again

",5.0 out of 5 stars
535,"

  Looks good at this cost

",4.0 out of 5 stars
536,"

  Nice fabric.

",5.0 out of 5 stars
537,"

  Although clothing material was ok but it looks rough unfinished colour ready to blow...But one thing you will like most...Its tendency to use full 15 days mentioned in return policy to refund your balance...

",1.0 out of 5 stars
538,"

  Slim fit but fit of a skinny. Heavily tight on thighs and legs and very loose at waist.

",4.0 out of 5 stars
539,"

  Considering the it's ok

",3.0 out of 5 stars
540,"

  not so good... fitting also no good

",3.0 out of 5 stars
541,"

  After only 1 wash & after a week from purchasing it, I can say may be it'll last only 1/1.5 months- such a Bad quality product

",1.0 out of 5 stars
542,"

  Meterial is mixed with polyester and elastic.Average product.

",3.0 out of 5 stars
543,"

  Cheap quality jeans received. This seller gives me another brand which is very third class

",1.0 out of 5 stars
544,"

  The color of the jeans appears faded. Don't buy it.

",2.0 out of 5 stars
545,"

  Good product I like

",5.0 out of 5 stars
546,"

  I like it

",5.0 out of 5 stars
547,"

  nice product

",4.0 out of 5 stars
548,"

  Not bad.

",3.0 out of 5 stars
549,"

  Very good

",5.0 out of 5 stars
550,"

  Cheap

",1.0 out of 5 stars
551,"

  Bakwas 500 ka pant 800 me hain

",3.0 out of 5 stars
552,"

  Awesome

",5.0 out of 5 stars
553,"

  Great product for this price

",5.0 out of 5 stars
554,"

  Dislike..Lower quality

",2.0 out of 5 stars
555,"

  The color is gone in the first wash

",1.0 out of 5 stars
556,"

  Super I'll really like itGo4itGood meteria.

",5.0 out of 5 stars
557,"

  Not fit

",5.0 out of 5 stars
558,"

  Nice jeans

",5.0 out of 5 stars
559,"

  I liked the product

",5.0 out of 5 stars
560,"

  Unexpectedly I got a slit at shin bone level.. instead of the slit at knee...

",2.0 out of 5 stars
561,"

  the colour of the jeans faded away just after one wash ......its too bad .I want my refund ASAP

",1.0 out of 5 stars
562,"

  Not getting the same item and it is not rugged as shown in picture.

",1.0 out of 5 stars
563,"

  No fiting very bad jeans

",1.0 out of 5 stars
564,"

  Fabric very

",1.0 out of 5 stars
565,"

  Worst

",1.0 out of 5 stars
566,"

  Overall product is good in this range

",5.0 out of 5 stars
567,"

  The knee slit comes near your thai the quality is also not good

",1.0 out of 5 stars
568,"

  The product is good but the knee slits are above the knees

",3.0 out of 5 stars
569,"

  Nice jeans and very comfort. Thanks

",5.0 out of 5 stars
570,"

  Fabric is as good as it says. Fitting also good. Comfortable to wear.

",5.0 out of 5 stars
571,"

  color and fitting is perfect let see after washing if color will go

",5.0 out of 5 stars
572,"

  Fits fine, quality is good

",4.0 out of 5 stars
573,"

  Same as in picture😘My husband like it

",4.0 out of 5 stars
574,"

  Colour is getting removed gradually

",3.0 out of 5 stars
575,"

  I like this pant, fabric is nice

",4.0 out of 5 stars
576,"

  Full Fit pant Colour Black size 30

",3.0 out of 5 stars
577,"

  Not bad

",3.0 out of 5 stars
578,"

  Good quality clothe

",4.0 out of 5 stars
579,"

  Nice fiting good

",5.0 out of 5 stars
580,"

  Pocket was torn

",2.0 out of 5 stars
581,"

  Good but size not as expected

",4.0 out of 5 stars
582,"

  Little loose

",5.0 out of 5 stars
583,"

  Nice

",4.0 out of 5 stars
584,"

  Colour nikal raha he

",1.0 out of 5 stars
585,"

  Worst quality

",1.0 out of 5 stars
586,"

  Poor

",1.0 out of 5 stars
587,,1.0 out of 5 stars
588,"

  Size issue not happy

",1.0 out of 5 stars
589,"

  I am satisfied with product

",5.0 out of 5 stars
590,"

  Very low quality denim that i have never seen and indeed I have placed an order for black color... But it does not seems pure black..

",2.0 out of 5 stars
591,"

  Jeans is too large... Wrongly written as skinny fit...it's a regular fit jeans... Need to return now.

",2.0 out of 5 stars
592,"

  Great buy

",5.0 out of 5 stars
593,"

  Awesome

",5.0 out of 5 stars
594,"

  Good

",4.0 out of 5 stars
595,"

  Good product fit jeans , stracheble and very good look

",5.0 out of 5 stars
596,"

  Not at all fit, very poor design, fake product,Disappointed with Amazon

",1.0 out of 5 stars
597,"

  It's not a good Jen's....as expected

",2.0 out of 5 stars
598,"

  Its really comfortable

",4.0 out of 5 stars
599,"

  Nice and great fit... super happy

",5.0 out of 5 stars
600,"

  Very bad quality

",1.0 out of 5 stars
601,"

  👉After using 2 wash i am writing for this product.....👈👉Excellent jeans, received same as shown in image... Completely Satisfied with fabric.....Stiching and Fiting is also Excellent.👈😊😊😊👉Strechable and Soft fabric feels like good.👈👉Guys one more thing about this product...Using Urbano Brand 2nd time...Now Satisfied with brand in this price range...Don't think go and buy it👈✔✔✔

",5.0 out of 5 stars
602,"

  I say an ""okay"" product cos of the price.For the price I got this pants, it's quite good.But after some few washes the colour fades away.But what can I expect from a product of this price.If you are looking for quality, this is not for you.

",3.0 out of 5 stars
603,"

  After 3 wears I'm writing this, the zip quality is poor and it just broke. The pant color fades out little by little like other jeans, but still ok to buy..but there is no quality in the zip

",2.0 out of 5 stars
604,"

  I purchased this one for my son. To his utter dismay, after he started wearing it, he discovered there are BIG AND MULTIPLE HOLES in the cloth used to make pockets. As if pockets are made of torn and used cloth. This was just disgusting.

",1.0 out of 5 stars
605,"

  Don't ever buy it. I buied it on 28july and I started using it from my birthday on 12th of september and I used it only once and when it was washed the whole colour of the jean went off. And now it has become so bad that I can't use it anywhere. It is looking very ugly. The second thing that I noticed is that the cloth of jeans are not cut in the correct manner. As u go towards bottom of the jeans the alignment of the legs changes which looks very odd.

",1.0 out of 5 stars
606,"

  The size of the waist was fine,just as I chose 28 but the length was supposed to be 34-36 but I received it,measured it and the length was 45....So I went to a local tailor to fix the length ....The quality of the product is fine,matches the price but the only problem is the size chart about this company that doesn't seem to get updated with products that displays on the screen.. Everything about it is fine except for the length....

",3.0 out of 5 stars
607,"

  A good buy, a good quality jeans. About the size and fitting - there's no perfect fitting jeans, we all had to resize a little, on this matter there's no problems.

",5.0 out of 5 stars
608,"

  great fitting,  zipper 🤐  quality great., it is not Z black there are dots of white

",4.0 out of 5 stars
609,"

  Colour is good. Fitting is okay. Material is thin.

",3.0 out of 5 stars
610,"

  Got fade after 2-3 wash, not satisfactory product..Disappointed..

",2.0 out of 5 stars
611,"

  👉After using 2 wash i am writing for this product.....👈👉Excellent jeans, received same as shown in image... Completely Satisfied with fabric.....Stiching and Fiting is also Excellent.👈😊😊😊👉Strechable and Soft fabric feels like good.👈👉Guys one more thing about this product...Using Urbano Brand 2nd time...Now Satisfied with brand in this price range...Don't think go and buy it👈✔✔✔

",5.0 out of 5 stars
612,"

  I say an ""okay"" product cos of the price.For the price I got this pants, it's quite good.But after some few washes the colour fades away.But what can I expect from a product of this price.If you are looking for quality, this is not for you.

",3.0 out of 5 stars
613,"

  After 3 wears I'm writing this, the zip quality is poor and it just broke. The pant color fades out little by little like other jeans, but still ok to buy..but there is no quality in the zip

",2.0 out of 5 stars
614,"

  I purchased this one for my son. To his utter dismay, after he started wearing it, he discovered there are BIG AND MULTIPLE HOLES in the cloth used to make pockets. As if pockets are made of torn and used cloth. This was just disgusting.

",1.0 out of 5 stars
615,"

  Don't ever buy it. I buied it on 28july and I started using it from my birthday on 12th of september and I used it only once and when it was washed the whole colour of the jean went off. And now it has become so bad that I can't use it anywhere. It is looking very ugly. The second thing that I noticed is that the cloth of jeans are not cut in the correct manner. As u go towards bottom of the jeans the alignment of the legs changes which looks very odd.

",1.0 out of 5 stars
616,"

  The size of the waist was fine,just as I chose 28 but the length was supposed to be 34-36 but I received it,measured it and the length was 45....So I went to a local tailor to fix the length ....The quality of the product is fine,matches the price but the only problem is the size chart about this company that doesn't seem to get updated with products that displays on the screen.. Everything about it is fine except for the length....

",3.0 out of 5 stars
617,"

  A good buy, a good quality jeans. About the size and fitting - there's no perfect fitting jeans, we all had to resize a little, on this matter there's no problems.

",5.0 out of 5 stars
618,"

  great fitting,  zipper 🤐  quality great., it is not Z black there are dots of white

",4.0 out of 5 stars
619,"

  Colour is good. Fitting is okay. Material is thin.

",3.0 out of 5 stars
620,"

  Got fade after 2-3 wash, not satisfactory product..Disappointed..

",2.0 out of 5 stars
621,"

  The kaja (place where button fits) is extremely bad quality. It was torn apart in the first wear itself.

",1.0 out of 5 stars
622,"

  After 3 months color faded...zip not functioning..got hole in watch pocket cause of which i lost 500/-..jeans worth for 250/-...fit is good..

",1.0 out of 5 stars
623,"

  After wash it loses colour n switching is not good neither zip or button quality is good

",1.0 out of 5 stars
624,"

  Very good product

",5.0 out of 5 stars
625,"

  Good quality. But i think color wll fade after 2 wash.

",4.0 out of 5 stars
626,"

  Needs a few alterations around the hip area, it can be loose at the back.

",4.0 out of 5 stars
627,"

  Product is not good very bad product today so sad feel....

",1.0 out of 5 stars
628,"

  Perfect same as shown in the image, for for it

",5.0 out of 5 stars
629,"

  Good

",5.0 out of 5 stars
630,"

  This Brand focus more on on tall and thin persons, so the Jeans is a perfect fit for me.

",4.0 out of 5 stars
631,"

  Good product, but there is issue in button  and Zip I had to get it replaced

",4.0 out of 5 stars
632,"

  Hated the product is pathetic

",1.0 out of 5 stars
633,"

  Good fitting

",5.0 out of 5 stars
634,"

  The quality of the colour is very poor. I just rub my finger on the pant n colour came out on my finger.

",1.0 out of 5 stars
635,"

  Fabric is so transparent as inside colour can b seen from outside n stitching quality is too loose not at all satisfied....😞😞😞

",1.0 out of 5 stars
636,"

  buy it under 600....very good product for 6.9 inc height

",5.0 out of 5 stars
637,"

  Superb.... Super fast delivery by Amazon.I reccomend you to go for it

",5.0 out of 5 stars
638,"

  Good product Nice clothes and speed delivery so i am very happy.

",5.0 out of 5 stars
639,"

  Not good item, but this price ranges its ok

",1.0 out of 5 stars
640,"

  Excellent

",5.0 out of 5 stars
641,"

  OK

",1.0 out of 5 stars
642,"

  It tears within days of purchase

",1.0 out of 5 stars
643,"

  Nice product.

",5.0 out of 5 stars
644,"

  Nice jeans ,I am happy,thanks seller and amazon

",5.0 out of 5 stars
645,"

  Color faded after a single wash..

",1.0 out of 5 stars
646,"

  Overall product was a good to buy one... regarding fitting it's better to go for a +1 size meaning if size is 32 go for 33 or 34 whichever is available..

",4.0 out of 5 stars
647,"

  Paint material is very low quality.It fades its colours regularly.

",1.0 out of 5 stars
648,"

  all dislike no like

",1.0 out of 5 stars
649,"

  Don't like..

",1.0 out of 5 stars
650,"

  Quality is not good enough.

",2.0 out of 5 stars
651,"

  Size was not fit

",3.0 out of 5 stars
652,"

  Very good . Jeans

",5.0 out of 5 stars
653,"

  Tight fitting

",2.0 out of 5 stars
654,"

  Jeans quality is good, and size is good, dull color and 1or2 wash color is dull and white dot in jean

",3.0 out of 5 stars
655,"

  Not good

",1.0 out of 5 stars
656,"

  Product as in discription.

",5.0 out of 5 stars
657,"

  Fitting was not proper and after 2 wash product looks like a garbage whole colour is  off white good for one use only

",1.0 out of 5 stars
658,"

  Not good

",2.0 out of 5 stars
659,"

  I like it

",5.0 out of 5 stars
660,"

  Good product for the money . Fit has expected.

",5.0 out of 5 stars
661,"

  Fitting is good

",4.0 out of 5 stars
662,"

  Good quality as per 💰

",4.0 out of 5 stars
663,"

  I tried the jeans and in trial itself the zip got damaged. Bad quality zip they have used.

",1.0 out of 5 stars
664,"

  Local fabric

",1.0 out of 5 stars
665,"

  nice one thanks

",5.0 out of 5 stars
666,"

  This product colour fade in second wash so I don't think it is good

",2.0 out of 5 stars
667,"

  Good...

",4.0 out of 5 stars
668,"

  Not as per description

",1.0 out of 5 stars
669,"

  Nice quality .

",5.0 out of 5 stars
670,"

  It's not skin friendly

",3.0 out of 5 stars
671,"

  Gets faded in 2 washes . Pls don't waste money

",1.0 out of 5 stars
672,"

  Didnt buy

",5.0 out of 5 stars
673,"

  Worst fabric colour gone in a single wash.

",1.0 out of 5 stars
674,"

  B

",1.0 out of 5 stars
675,"

  Not so good regretted on my purchase

",2.0 out of 5 stars
676,"

  Decent product, worth the cost.

",3.0 out of 5 stars
677,"

  its ok

",4.0 out of 5 stars
678,"

  Quality was not good

",3.0 out of 5 stars
679,"

  Good but colour is fent not black

",1.0 out of 5 stars
680,"

  Worst Fabric..!!!

",1.0 out of 5 stars
681,"

  Not good as expected

",3.0 out of 5 stars
682,"

  Dye of jeans is faded for single wash

",2.0 out of 5 stars
683,"

  The colour is like faded one.

",4.0 out of 5 stars
684,"

  Very good but little long.

",4.0 out of 5 stars
685,"

  Worst fitting

",1.0 out of 5 stars
686,"

  Product quality is not as much good but it is good in this price

",3.0 out of 5 stars
687,"

  The quality is too bad. Size is too narrow. I can't expect it.

",1.0 out of 5 stars
688,"

  Fades away too quickly

",2.0 out of 5 stars
689,"

  Dust observe mor

",1.0 out of 5 stars
690,"

  Large not fiy

",4.0 out of 5 stars
691,"

  I have adjusted

",2.0 out of 5 stars
692,"

  Good

",5.0 out of 5 stars
693,"

  Good

",5.0 out of 5 stars
694,"

  very

",5.0 out of 5 stars
695,"

  Perfect one..very comfortable

",4.0 out of 5 stars
696,"

  75% fit

",3.0 out of 5 stars
697,"

  At these price awesome pent nic cloth

",4.0 out of 5 stars
698,"

  Not a good quality product.

",1.0 out of 5 stars
