,reviews,starRating
369,"

  Soft and comfortable and dope look.I purchased larger size XL bec for dope look

",4.0 out of 5 stars
370,"

  Didn't looked cool

",3.0 out of 5 stars
371,"

  Not good. but ok

",1.0 out of 5 stars
372,"

  It is amazing😍

",5.0 out of 5 stars
373,"

  Nice product this is more than I expectThank you amazon.

",5.0 out of 5 stars
374,"

  This product is dam goodI loved it❤️ ❤️ ❤️ ❤️ ❤️

",5.0 out of 5 stars
375,"




                    The media could not be loaded.
                


",2.0 out of 5 stars
376,"

  nice look in this t shirt, thank you

",5.0 out of 5 stars
377,"

  It looks amzaing you will feel so comfortable trust me just trust me

",3.0 out of 5 stars
378,"

  Very bad 👎 service by Amazon I will ordered S size but got XXL .

",1.0 out of 5 stars
379,"

  ak hapte me t shirt ka colour chalagaya..

",1.0 out of 5 stars
380,"

  Length is too short

",1.0 out of 5 stars
381,"

  Not the best

",2.0 out of 5 stars
382,"

  Nice Product and comfortable lightweight cloth

",4.0 out of 5 stars
383,"

  Don't bye

",1.0 out of 5 stars
384,"

  Cool looksGood QualityComfortable in wearingHip hop fashion

",5.0 out of 5 stars
385,"

  Very good product  i am happy with it thank you

",5.0 out of 5 stars
386,"

  Nice product n looking  styling

",4.0 out of 5 stars
387,"

  Good product 👍

",4.0 out of 5 stars
388,"

  Nice t-shirt! Length is a little bit small but it's still 🔥🔥

",5.0 out of 5 stars
389,"

  No

",4.0 out of 5 stars
390,"

  Comfort level is soooooo gd

",5.0 out of 5 stars
391,"

  Too large to wear...metalerial is local..

",1.0 out of 5 stars
392,"

  Value for money....loved the fit

",5.0 out of 5 stars
393,"

  Comfortable but cloth is slightly thin and expensive

",4.0 out of 5 stars
394,"

  Good one

",4.0 out of 5 stars
395,"

  Logo is not given of Eyebloger, defaulter is given

",2.0 out of 5 stars
396,"

  My son liked It too much ☺️

",4.0 out of 5 stars
397,"

  Doesnt fit properly. Tight at chest

",1.0 out of 5 stars
398,"

  Very good product lovevtgis value for money

",5.0 out of 5 stars
399,"

  Apart from design.. rest all are fine.

",2.0 out of 5 stars
400,"

  Value for money..

",4.0 out of 5 stars
401,"

  Like this product

",5.0 out of 5 stars
402,"

  Sahi hai good quality

",5.0 out of 5 stars
403,"

  Very poor quality . Not as shown in the picture the material is very cheap

",1.0 out of 5 stars
404,"

  Fabric quality

",1.0 out of 5 stars
405,"

  Quality is very poor and not as long as expecter.

",1.0 out of 5 stars
406,"

  Bad product

",5.0 out of 5 stars
407,"

  I love it 🥰

",5.0 out of 5 stars
408,"

  The photo shown is not what you get

",1.0 out of 5 stars
409,"

  Good product. Go for it.

",5.0 out of 5 stars
410,"

  Good Product. Gives you nice looks.

",4.0 out of 5 stars
411,"

  Fabric is not too good and seams too large than size.

",2.0 out of 5 stars
412,"

  Not satisfied with product

",4.0 out of 5 stars
413,"

  Nice clothe

",5.0 out of 5 stars
414,"

  Good quality material... I love it

",5.0 out of 5 stars
415,"

  Good

",3.0 out of 5 stars
416,"

  I like it ☺️

",5.0 out of 5 stars
417,"

  Great product , to good to wear

",5.0 out of 5 stars
418,"

  Poor white color don't. Buy it

",2.0 out of 5 stars
419,"

  Quality not much better

",3.0 out of 5 stars
420,"

  Very nice product. Go for it

",5.0 out of 5 stars
421,"

  Bakwas

",1.0 out of 5 stars
422,"

  Pretty good as expected looks and fitting4.5 ⭐

",4.0 out of 5 stars
423,"

  The quality is awesome..Also the hip hop feel is amazing.

",5.0 out of 5 stars
424,"

  Best cool

",4.0 out of 5 stars
425,"

  Great design and fitting

",4.0 out of 5 stars
426,"

  Product are good qulity and good looking

",5.0 out of 5 stars
427,"

  worst t shirt i have ever seen

",1.0 out of 5 stars
428,"

  Fit as expected

",5.0 out of 5 stars
429,"

  Comfort & value for money

",5.0 out of 5 stars
430,"

  Bad product

",1.0 out of 5 stars
431,"

  amazing t shirt like this product

",5.0 out of 5 stars
432,"

  Nice t-shirt but fabric is little thin

",4.0 out of 5 stars
433,"

  Nice product

",5.0 out of 5 stars
434,"

  very good osm very nice really i am so happy

",5.0 out of 5 stars
435,"

  it is good ....good job amazon

",5.0 out of 5 stars
436,"

  Product is so good .

",4.0 out of 5 stars
437,"

  Very good product

",5.0 out of 5 stars
438,"

  Like it

",5.0 out of 5 stars
439,"

  Super

",5.0 out of 5 stars
440,"

  Bahut bekar

",1.0 out of 5 stars
441,"

  Good one ..

",5.0 out of 5 stars
442,"

  its amazing tshirt

",5.0 out of 5 stars
443,"

  Avg quality

",3.0 out of 5 stars
444,"

  good

",4.0 out of 5 stars
445,"

  West of money

",1.0 out of 5 stars
446,"

  good quality

",4.0 out of 5 stars
447,"

  Waist is too small and tight not happy with the product

",1.0 out of 5 stars
448,"

  Fabulous product.

",5.0 out of 5 stars
449,"

  Normal for wear

",5.0 out of 5 stars
450,"

  Good productu

",4.0 out of 5 stars
451,"

  Poor quality

",1.0 out of 5 stars
452,"

  Cloth is not very thick, but awesome quality.

",4.0 out of 5 stars
453,"

  Nice one

",4.0 out of 5 stars
454,"

  nice

",5.0 out of 5 stars
455,"

  Not fitting

",4.0 out of 5 stars
456,"

  Good product

",4.0 out of 5 stars
457,"

  Nice

",5.0 out of 5 stars
458,"

  Too large

",2.0 out of 5 stars
459,"

  Good

",5.0 out of 5 stars
460,,4.0 out of 5 stars
461,"

  Good

",4.0 out of 5 stars
462,"

  Waste product

",1.0 out of 5 stars
463,"

  Dislike

",1.0 out of 5 stars
464,,5.0 out of 5 stars
465,"

  Worst cloth

",1.0 out of 5 stars
466,,3.0 out of 5 stars
467,,4.0 out of 5 stars
468,"

  Excellent product

",4.0 out of 5 stars
469,"

  Good product I loved it

",5.0 out of 5 stars
470,"

  Good Quality Good Stylish

",5.0 out of 5 stars
471,"

  It's good

",4.0 out of 5 stars
472,"

  Loved it

",4.0 out of 5 stars
473,"

  Comfort

",5.0 out of 5 stars
474,"

  Loved it

",5.0 out of 5 stars
475,,3.0 out of 5 stars
476,"

  Good product

",5.0 out of 5 stars
477,"

  Comfortable clothing

",5.0 out of 5 stars
478,"

  Good

",4.0 out of 5 stars
479,"

  Good product

",4.0 out of 5 stars
480,"

  Nice...super hip great fabric n fit go for it if you generally wear an M size then call for L size

",5.0 out of 5 stars
481,"

  This is really amazing tshirt There is nothing to fear . But only one issue msg me i will tell u 😅

",5.0 out of 5 stars
482,"

  The cloth material is fine. But proportion is really embarassing. Hands are larger than the body part. The length from neck to downside is not in right proportion. Therefore in overall, it's a mess

",2.0 out of 5 stars
483,"

  Good quality product, fitting as per size and good material as well. The look of the final product too is good.

",5.0 out of 5 stars
484,"

  Wow.... Amazing productThanks amazon 🙏Best shopping app in IndiaBest offers, best prices, best clothes.  Thanku ☺1

",5.0 out of 5 stars
485,"

  Cool product value for money 😇😉quality is also good it is awsome  outstanding 😇😇🥶🥶🥶🥶🥵🥵🥵🥵its same product like show in pics😁

",5.0 out of 5 stars
486,"

  Fantastic iam so happy for the productFabric is too good and fitting is fabulous my fab colour black now I full satisfied this product

",5.0 out of 5 stars
487,"

  Quality is not good .Doesn't look good when you wear itColour is not the same like the  products.

",1.0 out of 5 stars
488,"

  This product is very helpful for competetive exam. Lot of questions in the examination appear from this. Must buy if u r rich.

",4.0 out of 5 stars
489,"

  all good  t shirt very good fiting and hip-hop  gift my brother thanks all Amazon teem thankyou so much hm

",5.0 out of 5 stars
490,"

  Paisa basul  not comfort this produced in back my rupees  and my balance to new produced buy this online shopping

",3.0 out of 5 stars
491,"

  Average looking, not much as good as shown in image at the time of ordered. Expectations are more from it.

",3.0 out of 5 stars
492,"

  Value for money go for it excellent product i m so happy with this product. Thank you amazon lo l

",5.0 out of 5 stars
493,"

  Very nice 👌👌👍 looking and interested t shirt and very slow samlier and soft nees clothes but it is better

",5.0 out of 5 stars
494,"

  So nice clothes good ware good looking I love this so good very comfortable  good very good like this i

",5.0 out of 5 stars
495,"

  It's in good condition but it's little tight from stomach which was not expected but still I'm well satisfied

",3.0 out of 5 stars
496,"

  Nice

",5.0 out of 5 stars
497,"

  👍👌

",5.0 out of 5 stars
498,"

  Quality of tshirt is very good.. OMG.. Color of the tshirt is really superb.. Its an added flavor to our handsomeness.. Overall 4.5/5

",5.0 out of 5 stars
499,"

  The material isn't good. It's not worth buying. After one wash it started pilling. It would be great if it doesn't pill. Thanks!!

",2.0 out of 5 stars
500,"

  Excellent fit

",5.0 out of 5 stars
501,"

  This is one of worst product I have experienced in Amazon. Don't go for this at all. The thickness of the cloth is not good. It is so worst clothing people are just cheating you with pics. Do not go at all.

",1.0 out of 5 stars
502,"

  The colour if the fabric and cut were very much like the display picture.Stitching quality is satisfactory.Quality of fabric is very flimsy and the GSM is very low; for the price, one should definitely expect a better and heavier fabric.

",2.0 out of 5 stars
503,"

  Tooo snalll

",1.0 out of 5 stars
504,"

  Actually i didn't like the product much as i expected and as seller posted a photo with a model wearing the tshirt in actual doesn't looks so good and doesn't meet the quality of it. T-shirt is too thin and quality doesn't match or value for money is not good.

",1.0 out of 5 stars
505,"

  Quality not expected

",2.0 out of 5 stars
506,"

  Material is a little thin but feel is very good, Size is perfect as per the chart description, it fitted perfectly. colour is also as shown in the image. all in all good experience.

",5.0 out of 5 stars
507,"

  Value for moneyVery soft fabricMy husband likes it soooo much

",5.0 out of 5 stars
508,"

  Good

",5.0 out of 5 stars
509,"

  Like

",3.0 out of 5 stars
510,"

  Nice product. Fit as expected. Beautiful colour. Happy with this item.

",5.0 out of 5 stars
511,"

  Can't say it fantastic, but anyway it's ok.

",4.0 out of 5 stars
512,"

  Being an 2XL product, the length is much lesser & hence doesn't fit well, though material quality wise is very comfortable

",1.0 out of 5 stars
513,"

  Little tighter.. Also fabric is thiner than expected. I don't know if it would fillup after a wash.

",3.0 out of 5 stars
514,"

  Quality is not good as expected..It is suitable for summer

",3.0 out of 5 stars
515,"

  The colour is perfect and the shirt is also Good, but price is too much, the price should around 350 rs.. but it's too High

",4.0 out of 5 stars
516,"

  Like

",5.0 out of 5 stars
517,"

  Superb and excellent product. I really love it.

",5.0 out of 5 stars
518,"

  Comfortable

",3.0 out of 5 stars
519,"

  This product has difect there is hole inthe side but I will mange but please don't send me like this product again

",1.0 out of 5 stars
520,"

  Nice product  good quality  and the delivery boy was good

",4.0 out of 5 stars
521,"

  Not comfortable

",1.0 out of 5 stars
522,"

  Quality is good. Comfortable for summersAlso, I must say it's a value for money.

",5.0 out of 5 stars
523,"

  It's good but size is different

",4.0 out of 5 stars
524,"

  A smart look T shirt with smart look and quality of cloth is also good.

",5.0 out of 5 stars
525,"

  Nice colour, superb material, comfortable to wear. No colour loss. Can buy without any doubt

",5.0 out of 5 stars
526,"

  Good for winter use

",4.0 out of 5 stars
527,"

  Not very happy to see this like a very local product.

",3.0 out of 5 stars
528,"

  ok

",2.0 out of 5 stars
529,"

  Good product

",5.0 out of 5 stars
530,"

  Quality received is not as shown in the amazon pic,,,,  not worth buying.

",2.0 out of 5 stars
531,"

  I got bad colour than the ordered...My order was pastel green... But I got its blue....

",1.0 out of 5 stars
532,"

  loved it

",5.0 out of 5 stars
533,"

  Baikaar t-shirt

",1.0 out of 5 stars
534,"

  Nice

",5.0 out of 5 stars
535,"

  There are small hole in the Product & I checked after the cancellation peroid.

",3.0 out of 5 stars
536,"

  Attractive color and fitted size

",5.0 out of 5 stars
537,"

  They said it was a full sleeves tshirt. But the one i got, is a half sleeves one.

",3.0 out of 5 stars
538,"

  very tight, maybe medium size is better, not sure, I will return

",1.0 out of 5 stars
539,"

  Totally wrong product sleeve not as per product catalog

",2.0 out of 5 stars
540,"

  The fitting is perfect. The quality of product is good. Liked this overall.

",4.0 out of 5 stars
541,"

  Good quality and a perfect fit.

",5.0 out of 5 stars
542,"

  Perfect

",5.0 out of 5 stars
543,"

  After washing i obsrved pin holes, since i washed i havent return product.

",1.0 out of 5 stars
544,"

  Super product

",5.0 out of 5 stars
545,"

  it doesn't worth for that price

",1.0 out of 5 stars
546,"

  Defective product and used product

",1.0 out of 5 stars
547,"

  Wash ke bad purani se lgte hey.Or kapda bhe etna aacha nhi hey

",2.0 out of 5 stars
548,"

  Quality of product is not up to mark, it is too thin and will not last more than 5 washes.

",2.0 out of 5 stars
549,"

  Color was far brighter than the picture

",3.0 out of 5 stars
550,"

  Good

",3.0 out of 5 stars
551,"

  Colour is very nice,,

",5.0 out of 5 stars
552,"

  Worth to buy. Very comfortable and best fit

",4.0 out of 5 stars
553,"

  Very soft and comfortable .

",3.0 out of 5 stars
554,"

  Good

",5.0 out of 5 stars
555,"

  The product is too good . It's worth it

",4.0 out of 5 stars
556,"

  I really liked the product. It fits as expected.

",5.0 out of 5 stars
557,"

  Faded colour; one of the hands is shorter than other!

",1.0 out of 5 stars
558,"

  Nothing to like its total waste of money

",1.0 out of 5 stars
559,"

  Overall good

",4.0 out of 5 stars
560,"

  Good product

",5.0 out of 5 stars
561,"

  Beautiful t shirt, I want to have same design of light pink colour n white also

",5.0 out of 5 stars
562,"

  Nice fitting

",4.0 out of 5 stars
563,"

  Good one

",5.0 out of 5 stars
564,"

  SOFT STUFF..CAN WEAR IN ANY WEATHER

",5.0 out of 5 stars
565,"

  70 rupees maximum for this t shirt

",1.0 out of 5 stars
566,"

  Cloth is very vad

",1.0 out of 5 stars
567,"

  Best Products . Value For Money

",5.0 out of 5 stars
568,"

  I dislike need change

",1.0 out of 5 stars
569,"

  Nice product

",5.0 out of 5 stars
570,"

  ఆల్రెడీ యూస్ చేసిన ప్రోడక్ట్

",1.0 out of 5 stars
571,"

  Quality is bad

",1.0 out of 5 stars
572,"

  It is fine

",4.0 out of 5 stars
573,"

  Good quality

",5.0 out of 5 stars
574,"

  Perfect fit and comfortable to wear.

",5.0 out of 5 stars
575,"

  Na

",5.0 out of 5 stars
576,"

  Product is small and quality is very bad

",1.0 out of 5 stars
577,"

  nice

",5.0 out of 5 stars
578,"

  Good

",4.0 out of 5 stars
579,"

  Thora Bora hogeya

",3.0 out of 5 stars
580,"

  Very poor quality

",1.0 out of 5 stars
581,"

  Best product thank you Amazon

",5.0 out of 5 stars
582,"

  Perfect fit & value for money.

",5.0 out of 5 stars
583,"

  Na pasand

",1.0 out of 5 stars
584,"

  Very nice product

",4.0 out of 5 stars
585,"

  Poor quality, my undergarments are more thicker than it

",1.0 out of 5 stars
586,"

  Such a low quality product which is not worth for what I paid

",1.0 out of 5 stars
587,"

  Not good product

",1.0 out of 5 stars
588,"

  Worst product

",1.0 out of 5 stars
589,"

  Good

",3.0 out of 5 stars
590,"

  Very thin.

",5.0 out of 5 stars
591,"

  Best

",4.0 out of 5 stars
592,"

  It's very good

",5.0 out of 5 stars
593,"

  It is perfect for my 16 year old boy .

",5.0 out of 5 stars
594,"

  Good

",5.0 out of 5 stars
595,"

  Value of money

",4.0 out of 5 stars
596,"

  Value of money

",5.0 out of 5 stars
597,"

  So nice

",5.0 out of 5 stars
598,"

  Dislike not worthy

",1.0 out of 5 stars
599,"

  Comfort to wear

",5.0 out of 5 stars
600,"

  this product is all right.good

",4.0 out of 5 stars
601,"

  Very good product 👌🏻

",5.0 out of 5 stars
602,"

  Very poor quality, size is less than what i ordered

",1.0 out of 5 stars
603,"

  Good quality i got on this...really nice😁😁👌

",4.0 out of 5 stars
604,"

  Awesome

",4.0 out of 5 stars
605,"

  perfect

",5.0 out of 5 stars
606,"

  Super

",5.0 out of 5 stars
607,"

  Nice product

",5.0 out of 5 stars
608,"

  Super

",5.0 out of 5 stars
609,"

  Faltu

",1.0 out of 5 stars
610,"

  Ok

",5.0 out of 5 stars
611,,4.0 out of 5 stars
612,"

  Good material, proper color

",4.0 out of 5 stars
613,"

  Too small

",4.0 out of 5 stars
614,"

  Quality is poor

",1.0 out of 5 stars
615,"

  This is very fit  so I will have to return

",1.0 out of 5 stars
616,"

  Worthy product

",5.0 out of 5 stars
617,"

  Colour is very good

",4.0 out of 5 stars
618,"

  Null

",1.0 out of 5 stars
619,"

  Super Product.........As same as in picture

",5.0 out of 5 stars
620,"

  Thanks amazon.. Good Product..

",4.0 out of 5 stars
621,"

  Nice

",5.0 out of 5 stars
622,"

  Nice

",5.0 out of 5 stars
623,"

  Very good fit

",5.0 out of 5 stars
624,"

  nice product

",5.0 out of 5 stars
625,"

  Nice look

",5.0 out of 5 stars
626,"

  Very nice ...superb quality

",4.0 out of 5 stars
627,"

  Nice product..

",5.0 out of 5 stars
628,"

  Not good.

",1.0 out of 5 stars
629,"

  Poor quality very thin t shirt

",1.0 out of 5 stars
630,"

  Good

",5.0 out of 5 stars
631,"

  Product is good but my product damage

",3.0 out of 5 stars
632,"

  Good

",4.0 out of 5 stars
633,"

  Little fit in arms.

",5.0 out of 5 stars
634,"

  Good

",4.0 out of 5 stars
635,"

  Good

",3.0 out of 5 stars
636,"

  Good quality product

",3.0 out of 5 stars
637,"

  Like

",5.0 out of 5 stars
638,"

  Amazing

",4.0 out of 5 stars
639,"

  Very nice

",5.0 out of 5 stars
640,"

  the product fit was perfect and as expected but the shade we saw in the picture was not the shade we got... we got a florescent blue instead of  green.. also, the material was not the one which we see in the pic...but the delivery date was as suggested by Amazon.. Overall a Good service but product was differently presented from what we expected and received...

",3.0 out of 5 stars
641,"

  The colour faded after single use or single wash I must say the quality is poor. I need a replacement. Look at the colour of sleeves and the remaining t shirt

",2.0 out of 5 stars
642,"

  Fitted as excepted,it is just like too better to wear ,but cloth quality is some what delicate,that's it but remaining qualities are good

",5.0 out of 5 stars
643,"

  Superb quality excellent color and doesn't bleed color on machine wash.  Loved it.  Go for it.  Worth it

",5.0 out of 5 stars
644,"

  Please don't buy it first. If at all anyone decides to buy this please be cautious while ordering since their size measurements aren't accurate at all.

",1.0 out of 5 stars
645,"

  Size is not standard,  very small. Quality is very bad.

",1.0 out of 5 stars
646,"

  Soft, nice color & amazing look

",5.0 out of 5 stars
647,"

  Quality & fittings are very nice as expected.

",5.0 out of 5 stars
648,"

  Nice shirt smooth and good

",5.0 out of 5 stars
649,"

  Nice product

",5.0 out of 5 stars
650,"

  Must buy of your size

",5.0 out of 5 stars
651,"

  The 👕  was found better than the expectation. In this range, it's the best buy for me. It gives you the smart look if you wear it with dark blue jeans

",5.0 out of 5 stars
652,"

  Awesome t-shirt correct fit expected good quality I love this product thank you so much for Amazon

",5.0 out of 5 stars
653,"

  Product is too small according to the size. Quality of the product is also bad. So I return it.

",3.0 out of 5 stars
654,"

  quality  wise  is not good,  clothing material  is  thin  but soft ,  at this range  Amazon symbol  brand have much better clothes  quality.

",2.0 out of 5 stars
655,"

  Great, quality could have been better

",4.0 out of 5 stars
656,"

  Quality is not good and cloth  too thin .it's in comparable. This is banian cloth . And dilevary too late

",1.0 out of 5 stars
657,"

  My done just loved it...and it is very light weight and looks awesome on wore ..as per fitting is concern itslike it is meant for my some only. Worthy

",5.0 out of 5 stars
658,"

  I was surprised to find that the stripes are not a single fabric. There are stitches between stripes. This makes it much less comfortable than what it looks.

",2.0 out of 5 stars
659,"

  Nice product good fabric used it fits perfect look good u should wear with black trousers or pajama

",4.0 out of 5 stars
660,"

  T shirt is cool. and also less in price. buy one size extra. become tight after 1 wash

",5.0 out of 5 stars
661,"

  Best cloth and cloth quality is great, value for money, thank you all

",5.0 out of 5 stars
662,"

  Good quality tshirt...having best comfort...making ease to wear...much stylish...😇🔥

",5.0 out of 5 stars
663,"

  I bought this t shirt for my son but my son rejected this product because the shine of product is very bad like a old cloth .As result we returned it back........

",1.0 out of 5 stars
664,"

  Trendy t shirt..... My hubby luved it😍🥰😘

",4.0 out of 5 stars
665,"

  Amazing fit... fabric good as per price

",5.0 out of 5 stars
666,"

  Excellent fitting. Very soft and good stuff for summer..

",5.0 out of 5 stars
667,"

  Not good quality material

",3.0 out of 5 stars
668,"

  It was so comfortable t-shirt . Quality of material was awesome. This is value for money.Fitable dress

",5.0 out of 5 stars
669,"

  this shirt is not fulfil my expectation...colour is totally misguided

",1.0 out of 5 stars
670,"

  I am selected blue with golden lines...it's send me a black and white lines I waste my money 💸.....very bad quality

",1.0 out of 5 stars
671,"

  Super quality product

",4.0 out of 5 stars
672,"

  The material is good, product colour as displayed, but size is small, I ordered 'M' size.

",3.0 out of 5 stars
673,"

  Sharp colours & good quality fabrics.

",5.0 out of 5 stars
674,"

  Very good

",5.0 out of 5 stars
675,"

  Not very good quality as in the picture ... but fine for regular use

",4.0 out of 5 stars
676,"

  Look wise tshirt is good but the quality of fabric is very bad. It's polyster mixed and is very uncomfortable.

",1.0 out of 5 stars
677,"

  Turned out to be a good buy. for a change, looked better than what's shown on pic (maybe just on me)

",5.0 out of 5 stars
678,"

  Fits very well. Only slim people should go for it.

",4.0 out of 5 stars
679,"

  Stiches came out for first time only,  cloth is good but stiches are bad. Go for other product.

",2.0 out of 5 stars
680,"

  Love this . I plan to use it while jogging in USA to show off my Chiseled body  American dolls.

",5.0 out of 5 stars
681,"

  Best product

",4.0 out of 5 stars
682,"

  Feeling good after wearing this t-shirt. Color and quality is expected what I have seen online. Recommended to friend. Value to money.

",4.0 out of 5 stars
683,"

  Excellent

",5.0 out of 5 stars
684,"

  very bad quality and size is not fit. don't buy this product. Waste of money.

",1.0 out of 5 stars
685,"

  Worst quality.I had returned this very next day.Not worth for the price.Price of this shirt should be not more than 150.

",1.0 out of 5 stars
686,"

  Good fit and good colour. Material is very thin.

",4.0 out of 5 stars
687,"

  Good

",3.0 out of 5 stars
688,"

  The product's worth the money paid,  Hope it doesn't fade too soon.

",5.0 out of 5 stars
689,"

  Very good quality and good feel when wearing

",5.0 out of 5 stars
690,"

  Color is lot different. Not satisfied. Cloth is OK for the price.

",1.0 out of 5 stars
691,"

  Good product 👍

",5.0 out of 5 stars
692,"

  Fittings and quality was Good

",5.0 out of 5 stars
693,"

  When I wear and after wash length was short disappointment

",2.0 out of 5 stars
694,"

  Good stuff

",4.0 out of 5 stars
695,"

  go n buy this product, fabric is very soft n comfortable.

",5.0 out of 5 stars
696,"

  This  product is good but it's dirty little dissatisfied.  I have to wash it and then have to gift it

",3.0 out of 5 stars
697,"

  Product is goodComfortValue of moneyFit as expectedQuality good

",5.0 out of 5 stars
698,"

  Quality is good and worthy

",5.0 out of 5 stars
699,"

  I bought this for my hubby and it is perfect.

",5.0 out of 5 stars
700,"

  Dislike

",1.0 out of 5 stars
701,"

  Not an accurate fit.

",1.0 out of 5 stars
702,"

  I ordered xxl but I received xl the size difference and the product is excellent

",5.0 out of 5 stars
703,"

  The fabric is very bad and after one use stitching is coming out.Normaly u get it at 150 in foot path.

",1.0 out of 5 stars
704,"

  Nice product

",4.0 out of 5 stars
705,"

  Good quality,  value of money not worth

",4.0 out of 5 stars
706,"

  Good quality. Fitting as expected. Worth for price. I suggest.

",5.0 out of 5 stars
707,"

  I think cloth quality not goodFitting its its 👍🏼

",3.0 out of 5 stars
708,"

  Quality is good and value for money recommend to buy...

",4.0 out of 5 stars
709,"

  Bekar product hai don't go for itBaniyan jaisa kapda hai bahut thin

",1.0 out of 5 stars
710,"

  Not proper size m size is also very small

",1.0 out of 5 stars
711,"

  Very bad product

",2.0 out of 5 stars
712,"

  All good

",4.0 out of 5 stars
713,"

  Very good quality.

",5.0 out of 5 stars
714,"

  WowSome Product 💟It...

",5.0 out of 5 stars
715,"

  It's worth it.It's a nice productRegards,Chandu

",4.0 out of 5 stars
716,"

  Good item

",5.0 out of 5 stars
717,"

  Not good

",2.0 out of 5 stars
718,"

  I dont like itNot good quality its just ok

",2.0 out of 5 stars
719,"

  Super 😘

",5.0 out of 5 stars
720,"

  Good quality soft to wear....

",5.0 out of 5 stars
721,"

  Good product but not fit what i expected

",3.0 out of 5 stars
722,"

  Nyc

",4.0 out of 5 stars
723,"

  I like this product

",5.0 out of 5 stars
724,"

  Cotton means cotton....not tericottonThe quality of the product is low

",2.0 out of 5 stars
725,"

  Not comfortable

",2.0 out of 5 stars
726,"

  Nice cloer

",5.0 out of 5 stars
727,"

  Fit

",4.0 out of 5 stars
728,"

  Very good product

",4.0 out of 5 stars
729,"

  Cloth no quality

",1.0 out of 5 stars
730,"

  good tshirt and colour was very good to see. Fit was also as expected

",5.0 out of 5 stars
731,"

  Good

",4.0 out of 5 stars
732,"

  Worst product don't buy

",1.0 out of 5 stars
733,"

  Very bad

",1.0 out of 5 stars
734,"

  Good

",4.0 out of 5 stars
735,"

  సైజస్ different

",3.0 out of 5 stars
736,"

  Good

",4.0 out of 5 stars
737,"

  Very bad quality

",1.0 out of 5 stars
738,"

  Good fit and good quality

",4.0 out of 5 stars
739,"

  Excellent product.....nice quality......

",5.0 out of 5 stars
740,"

  Rachit

",4.0 out of 5 stars
741,"

  Very unfit

",1.0 out of 5 stars
742,"

  Awsm product yrr..nice lookk

",4.0 out of 5 stars
743,"

  Good

",5.0 out of 5 stars
744,"

  The size was not proper

",1.0 out of 5 stars
745,"

  Good

",4.0 out of 5 stars
746,"

  Delivered defective product.

",1.0 out of 5 stars
747,"

  Excellent

",5.0 out of 5 stars
748,"

  Super

",5.0 out of 5 stars
749,"

  Supar

",5.0 out of 5 stars
750,"

  Loved it....😊😊😊😊

",4.0 out of 5 stars
751,"

  A good quality

",5.0 out of 5 stars
752,"

  👌

",5.0 out of 5 stars
753,"

  Best product

",4.0 out of 5 stars
754,"

  Low quality

",1.0 out of 5 stars
755,"

  Worth for moneyNice product to order

",4.0 out of 5 stars
756,"

  Super product.

",5.0 out of 5 stars
757,"

  Awsome .. ty

",4.0 out of 5 stars
758,"

  Na

",1.0 out of 5 stars
759,"

  5/5

",5.0 out of 5 stars
760,"

  Poor quality.....poor stitches

",1.0 out of 5 stars
761,"

  Nice

",5.0 out of 5 stars
762,"

  Good

",5.0 out of 5 stars
763,"

  Fine

",5.0 out of 5 stars
764,"

  Hello it is not covering my heightIt is too sort

",2.0 out of 5 stars
765,"

  Style is not same as in the pic

",2.0 out of 5 stars
766,"

  T shirt size is too small and quality is very poor

",1.0 out of 5 stars
767,"

  Very very nice product.

",5.0 out of 5 stars
768,"

  It is not as per cost.its cost should be 200.

",1.0 out of 5 stars
769,"

  Good

",4.0 out of 5 stars
770,"

  Value for money

",4.0 out of 5 stars
771,"

  Okk

",4.0 out of 5 stars
772,"

  Good product

",5.0 out of 5 stars
773,"

  Mila nahi

",1.0 out of 5 stars
774,"

  I just love it

",5.0 out of 5 stars
775,"

  Exact match and fit

",4.0 out of 5 stars
776,"

  Look wise nice

",2.0 out of 5 stars
777,"

  I received this before mentioned delivery time, I chose the size by considering the chart and it is perfectly fit. Quality of cloth is good and colour is exactly same as shown in the site.

",5.0 out of 5 stars
778,"

  Excellent qualityWorth the moneyPrompt delivery before timeThanks Amazon 😊

",5.0 out of 5 stars
779,"

  Fabric is no long-lasting.

",2.0 out of 5 stars
780,"

  Liked it...go for a size higher than usual.

",4.0 out of 5 stars
781,"

  Very very very nice product ❤️ same colour , fit worth for money must buy

",5.0 out of 5 stars
782,"

  Good for its price

",4.0 out of 5 stars
783,"

  Value for money along with comfort but for regular use only...

",4.0 out of 5 stars
784,"

  Not so good quality as well look

",1.0 out of 5 stars
785,"

  Poor quality don't buy

",2.0 out of 5 stars
786,"

  Bad productDon't buy

",1.0 out of 5 stars
787,"

  Best fit

",4.0 out of 5 stars
788,"

  Average

",3.0 out of 5 stars
789,"

  Very comfortable. The cloth used as inner layer could be more softer.

",5.0 out of 5 stars
790,"

  Its a snug fit type, material is stretchable feels warms, order 1 size larger than your usual size

",4.0 out of 5 stars
791,"

  Order a larger size than your usual ones so that it fit you perfectly

",4.0 out of 5 stars
792,"

  I liked the clothing very much. Nice product and colours. This stretchable fabric gives you a real warm feeling and skinny fit too. I bought it for my son and finds it too good and he is too happy.

",5.0 out of 5 stars
793,"

  Not worth it, the quality is very low, got the stitches removed in the first wear

",1.0 out of 5 stars
