,reviews,starRating
258,"

  Not worth buying. I am using this shoes occasionally to go out, but it catches dirt very quickly. Also quality of the material of shoes is very bad. You would be attracted by seeing its budget friendly price, but don’t buy it.

",1.0 out of 5 stars
259,"




                    The media could not be loaded.
                




   it  is  pretty good shoesGo  for it  bit  before u order  u choosel side  bigger then  ur  size  and  it's  very comfortable shoes

",5.0 out of 5 stars
260,"

  I like it very muchIt fits wellI love it

",5.0 out of 5 stars
261,"

  Old product receive hua hain packing bikul new jesi h magar andr old product hain please return or replace jo possible hoOr ye bina rating ke save bi ni ho raha kesa system hain

",1.0 out of 5 stars
262,"

  Not for daily use or you might spoil it. Otherwise i got what i wanted from it ..i put 4 stars just because idk i couldnt..some power is stopping me lol

",5.0 out of 5 stars
263,"

  It's decent. Ok for everyday use. Fit is fine but don't expect it to be comfortable like sneakers.

",3.0 out of 5 stars
264,"

  Honestly, look wise this shoe perform great. Its a bit heavy. Great for occasional use, not recommended for daily use as the material used here is some sort of same which we used to wear in school white shoe. You won't expect much in this price segment.

",3.0 out of 5 stars
265,"

  At Amazon sale got the shoes at 499I really loved it light weited and stylish

",4.0 out of 5 stars
266,"

  It looks cheap but expected and the plastic is durable on the sides no stitching just glued sole the rear side of the shoe not durable so it won't last long time .

",3.0 out of 5 stars
267,"

  Very nice product actually i found the pakiging somewhere bad but these 5 star is for the looks and comfort as well but the size is also big a little bit but at this price range i sujest  to go for it whithout any arguments my personal advice is select the size carefully

",5.0 out of 5 stars
268,"

  As per brand name quality is 100% as expected. Packing was also good.Nice comfort & light weight. Good product

",5.0 out of 5 stars
269,"

  Fitting is good but quality is not good....you can buy other shoe instead of this shoe.... don't buy . because quality is not much good as want.

",2.0 out of 5 stars
270,"

  Awesome product. Got the stuff as expected. Thank you Sparx as well as Amazon. Comfortable light weight same as the picture.

",5.0 out of 5 stars
271,"

  I bought it for my brother. He was very happy after seeing it. It's Comfortable. Also light weight. Totally worth the money. No flaws . Writing this review after a year. He still uses it occasionally.

",5.0 out of 5 stars
272,"

  Don't buy this shoes very bad quality and two time.find same product that I return again saying to all don't but this shoes

",1.0 out of 5 stars
273,"

  Best value for money product. Looks durable and the finish is great. Size is true so don't worry.

",5.0 out of 5 stars
274,"

  Good looks but makes wierd noice while you walk on marble, tiles or carpet.. and its so loud that all around you keep looking at u, other than that ..good looks style color and value for money

",3.0 out of 5 stars
275,"

  I got it my shoes safely and perfectly..Good in comfort..Little bit expansive..Over all product is good, nothing too much for nagative points

",4.0 out of 5 stars
276,"




                    The media could not be loaded.
                




   The printing on the product vanished at the very first wearing.Quality is not good

",2.0 out of 5 stars
277,"

  I have wishlist this shoes earlier. Then i order and got early dilivery.It made my day.Nice shoesGo with your real size.Value for money.

",5.0 out of 5 stars
278,"

  I trust Amazon for all goods, I brought sparx but I got manufacturing defect in the shoes, one is lit bit larger in size then the other and also the price is high so I decided to return it. I m purchasing it from Amazon with another seller. Nice experience with Amazon as always

",4.0 out of 5 stars
279,"

  Fitting as expectedWear with careGet dirty so easily.Overall this pair is good.Go for it.

",4.0 out of 5 stars
280,"

  Really shoes looks amazing 😍😍Material amazing 👌🙌Cool style 😌😌Everything amazing 💙💙If you any questions regarding itDm me on insta @ichhatrapati

",5.0 out of 5 stars
281,"

  the special and durable shoes from sparx gives u best canvas sneakers looking best shoes in this price & thanks Amazon to give on time delivery and good packing thank you...

",5.0 out of 5 stars
282,"

  Hey everyone i will suggest u to buy this pair of shoes...its really woow....they are comfortable,eye catching..n most important thwy are  made of synthetic material which is easy to clean with wipes or wet clothe..Happy with buying this

",5.0 out of 5 stars
283,"

  Holes that shoe laces go in their piece fell off in 1st week,quality is cheap.

",3.0 out of 5 stars
284,"

  Received a used product. Even sole has a Nail pin stuck in it. Box condition seems to be as too old product and has tapes on corners to keep the box in shape. Dirty sole and edge seems to be washed After use not happy at all and would be needing the refund and returning the product.

",1.0 out of 5 stars
285,"

  Comfortable shoes and fitting is perfect as expected over all its value for money

",4.0 out of 5 stars
286,"

  This shoe is amazing in this price range..it fits well.it is also very comfortable 🥰..loved it❤️.

",4.0 out of 5 stars
287,"

  It's okay. I buy just, so i will give the review after 1month

",3.0 out of 5 stars
288,"

  Please don’t leave.., white one is awesome

",5.0 out of 5 stars
289,"

  i ordered 9 size but i received 8 size...but it still fit in me so i liked the product n quality guine product.but because of offer sale seller selling wrong size. very bad

",5.0 out of 5 stars
290,"

  I bought this shoe for ₹630. And in that money the quality of the shoe was not found that  good. And the shoe was a little loose and big. And its quality was not that good.

",2.0 out of 5 stars
291,"

  So I order this shoes for my brother the quality of this shoes is very awesome try it

",5.0 out of 5 stars
292,"

  Ok ok type material used is not goodCan't use for daily use, once in a week is ok

",3.0 out of 5 stars
293,"

  Good pair of shoes when we cant afford adidas superstar which is around 8k...Sparx done a great job..good quality..shoes...everyone should must have a white pair shoes..This is under 700...RIP to those who choose superstar 😁

",5.0 out of 5 stars
294,"

  The packaging is worst . the shoe quality is somewhat good because some of the threads do come out . but the packaging was worst inside the shoes . the whole package was torn .

",4.0 out of 5 stars
295,"

  Nice fit. Stylish look.

",5.0 out of 5 stars
296,"

  This is total value for money. I ordered this as a gift. Totally cool casual look,comfortable and lightweight while running.

",5.0 out of 5 stars
297,"

  Best product at this price l got at just  rupees 700.. After using it for 3 hours the shoe does not look like new...

",4.0 out of 5 stars
298,"

  One cannot ask for more for Rs. 600/-It's a lifestyle product. Don't expect it to last long. And certainly don't rough use it.

",3.0 out of 5 stars
299,"

  one of the best shoes that you can buy under the price range of thousand rupees. The quality of the shoes are top-notch and it looks stylish too.

",4.0 out of 5 stars
300,"

  Good and nice looking shoe.Size is also fit as expected.Nice and decent color.Quality shoes.

",4.0 out of 5 stars
301,"

  It's more looks like a wear for girl , needs to clean up after every 2-3 uses to maitain the whitness . The comfort is good and goes with all the attires .

",3.0 out of 5 stars
302,"




                    The media could not be loaded.
                




   Nyc shoes inside the box shoe package is quite well but box is fully damage

",5.0 out of 5 stars
303,"

  comfort

",5.0 out of 5 stars
304,"

  at this price it is goodif you want  buy it for daily uses i will not recommend thisyou can buy this only if you want to wear it 4-5 times in a month

",3.0 out of 5 stars
305,"

  Normally i don't give review on any product.But the kind of fitting and comfort this shoes provide is above all the shoes (last 5 yrs I used to wear nike  and  NB).This time I have given a try and it is best fit for me.

",5.0 out of 5 stars
306,"

  Good product at this price range. As it is white, it gets dirty soon and needs to be wiped after every use if you want to maintain the novelty. The material is not as good as expected but at this price range, you won't get better.

",4.0 out of 5 stars
307,"

  Don't buy smaller  size than your sizeTrue to your sizeMy size 10 but i bought 9 by someone's review I returned and I bought 10 it fits perfectly

",5.0 out of 5 stars
308,"

  Everything is ohk but size is small ..buy uk 10 if u use uk 9

",5.0 out of 5 stars
309,"

  I would recommend 10/10 to go for these shoes if you are looking for some stylish sneaker.These shoes are just amazing...but remember to buy a size smaller than your usual size

",5.0 out of 5 stars
310,"

  Received damaged shoes from packing box I'm  very disappointed with this purchase

",4.0 out of 5 stars
311,"

  Shoes are of best quality and also has a good comfort. An elegant look and feel we can get on it.Sparx provided justice to price and quality.

",3.0 out of 5 stars
312,"

  Good product at this price. The shoes are comfortable and design is nice. It a great pick.

",4.0 out of 5 stars
313,"

  Good

",5.0 out of 5 stars
314,"

  It's better than what I expected. Nice shoes. Only issue with white colour is it will reflect dirt. But, White looks better than other in this particular shoes.

",5.0 out of 5 stars
315,"

  Great product100% satisfiedPerfect fit.Shoe is same as it is in the picture.Good packing.Worth every penny!!

",5.0 out of 5 stars
316,"

  Very nice shoes in this price. Without any doubt go for it.

",4.0 out of 5 stars
317,"

  Value for money , won't fit for regular use, can be use occasionally. But gives a elite class feel for this price.

",4.0 out of 5 stars
318,"

  Although the design of shoe is little bit weird but , It suits well with Tees and jeans. Nice looking and tougher.

",5.0 out of 5 stars
319,"

  Sparx should launch it in different colors because white color gets dirty very fast

",4.0 out of 5 stars
320,"

  Its have a free bag inside the box

",5.0 out of 5 stars
321,"

  Actually I bought this 524₹ for this price it’s worth but the only thing we cannot wear  more then 5 hours for long hours use we can feel little bit heating scene.so it’s good product for light use.

",4.0 out of 5 stars
322,"

  After some days of use spark Branding print on shoes erased...

",4.0 out of 5 stars
323,"

  It's a good product in low price. Comfort n softness also good. But packing was bad. Overall best product. 👌

",5.0 out of 5 stars
324,"

  Sparks does great footwear, this is my first products from them and am very happy. It just suits be well and make me feel Light while walking.

",5.0 out of 5 stars
325,"

  As expected,it's exactly same as shown in the photo.As I never bought a sneakers this will be the the best experience with this shoe.

",5.0 out of 5 stars
326,"

  Only

",3.0 out of 5 stars
327,"

  The quality of this product is good hard and good packed material is also awesome long lasting shoes with better material quality.

",4.0 out of 5 stars
328,"

  This shoes look amazing and it also attracts peoples attention but it is littele bit tight but nice product

",5.0 out of 5 stars
329,"

  My friend recieved order when I was out when I come back home I opened the box it was full no trash but there was no shoes in it what should I do now

",1.0 out of 5 stars
330,"

  I have no words to express.It's awesomeI choose indian foot size 10 and it perfectly fine.All Round good delivery. Good packing. Customer service is also happy full.

",5.0 out of 5 stars
331,"

  Too big in size and don't buy it.too heavy also.

",1.0 out of 5 stars
332,"

  Reviews misled me about the size. They say buy 1 no. smaller. I did buy 7 instead of 8, which I usually wear. It was short. They didn't mention clearly that buy 1 size smaller than ""Size Chart."" My foot size is 27 cm. Shoes are otherwise good. Didn't want to spoil rating.

",5.0 out of 5 stars
333,"

  The built quality is just okay, you shouldn't expect the 'Sparx quality' in this product. Also the sole of the shoe is pure white but the upper material is somewhat off-white, so within 1-2 months of use they won't be matching each other! Laces are terrible!

",3.0 out of 5 stars
334,"

  Nice and comfortable shoes under 700Looks are also good. One thing that laces quality is not good as expected

",4.0 out of 5 stars
335,"

  1st day of product seems good as per price and also quality, pic of the shoe provided.

",5.0 out of 5 stars
336,"

  Slightly overpriced for 700 rupees. It would be better if you get it for around 600 rupees

",5.0 out of 5 stars
337,"

  Shoes is very comfortable. And I would definitely appreciate the way shoe was packed and delivered. Really amazing!

",5.0 out of 5 stars
338,"




                    The media could not be loaded.
                




   Sole and design as expected what Amazon described....can buy

",4.0 out of 5 stars
339,"

  Very good product....quality is far better than other products in same price

",4.0 out of 5 stars
340,"

  I have got dublicate item.Plss dont buy it is waste of money.I have replaced but they again send same product.Its dublicate because there is no heart beat sign beside active cell written  in  soul of my productPlssss.... dont buy

",1.0 out of 5 stars
341,"

  NYC shoesValue for monry

",4.0 out of 5 stars
342,"

  This shoes is very much impressive

",5.0 out of 5 stars
343,"

  Exact fitting

",5.0 out of 5 stars
344,"

  Done multiple returns  for the shose but not getting the correct product shown in image.Signater at sole is missing. As per seller it has to be but on product it's not so returned.  Activecell with symbol is missing on product.

",1.0 out of 5 stars
345,"

  The product fittings is quite good. But I am sure that cloudtail is selling duplicate item with high price. The product image and the product delivered is not same. The Active Cell logo does not contain the ecg sign, soul is too soft than usual. I have requested a replace, don't know whether they have actual branded shoes or not. Disappointed with the seller.

",1.0 out of 5 stars
346,"

  Do not waste your money 💰💰. Amazon started selling duplicate copy of products compared to what they show on their website. The uploaded images will bring more clarity. Even size 9UK doesn't fit which is my standard shoe size for other brands.

",1.0 out of 5 stars
347,"

  Very bad quality shoes. Sole had hole in nearly 1 month of use.

",1.0 out of 5 stars
348,"

  The great thing about this shoes is it is very comfortable and light weight people won't feel it heavy while walking or jogging aur doing gym exercise so completely value for money and in this range if you want brand with quality i would prefer go for this one.

",5.0 out of 5 stars
349,"

  Nice fit as expected 👍, light wait and also good in looks.You can go for it if u are willing.

",5.0 out of 5 stars
350,"

  Very good product, must buy.. thank you amazon for give this deal.. wroth every penny....

",5.0 out of 5 stars
351,"

  the product was really good in this range but i ordered blue color but i got green color that was really disappointing,

",1.0 out of 5 stars
352,"

  Very good product

",5.0 out of 5 stars
353,"

  This shoes doesn't contain the official logo of campus shoes. Please don't but it rather go to the shop. It seems Amazon doesn't check whether the product is original or duplicate just thinks about it's own profit. Wasteful product..

",1.0 out of 5 stars
354,"

  Packaging is very nice. Very good.

",5.0 out of 5 stars
355,"

  The color appears blueish on online but the real product is greenish  . The material produces heat so couldn't wear,  size taken is 9 longer by 3 CM,  but width wise it fits OK. So 9 should be OK. Style is OK with the price. Only reason to return is heat.

",3.0 out of 5 stars
356,"

  The Shoe looks good ....  however this could be an Overrun or an Irregular from the factory run, as the Size is way too small for 9 UK size that is mentioned in the label. I compared with my existing 9 UK size Sports Shoe and this one is small in size by more than 1 inch. Looks like they have put this item under a Discount due to this.  So, pls be careful while ordering any discounted items.

",2.0 out of 5 stars
357,"

  Good product

",4.0 out of 5 stars
358,"

  The shoes are fit as expected... I ordered puma shoes before it but like campus shoes very much such a great shoes light weight, good quality, nice look I loved them... If you want to order it plz don't think just by i guaranteed its a nice deal with good product always with amazon

",5.0 out of 5 stars
359,"

  The product is too good as compared to my expectations.Pros:1.Light weight2.Comfort no 13.Value for money 4.5 out of 54. Good looks5.Fit as expectedDelivery was late due to external factors and circumstances.This time I got the package a bit late as per Amazon's delivery speed.However the packaging was too good.

",5.0 out of 5 stars
360,"

  This is not original

",3.0 out of 5 stars
361,"

  I bought 7 no shoes but it was small size for me so i exchanged with 8 uk size but on exchange I got defected shoes. Stiching was not proper and threads can be seen. Very disappointed.

",1.0 out of 5 stars
362,"

  Good product

",5.0 out of 5 stars
363,"

  I'm using this shoes for running and training purpose from 15th October, & I'm very much happy with it.  As described by campus, this shows have all the quality. Even I've used it for tracking and at some point I had to climb on slopy rocks but this shoes didnt gave a single slip and provided 100% sefty & comfort.With this amazing results I've ordered another pair for my mother too.

",5.0 out of 5 stars
364,"

  Perfect fitting, light weight, Nice looks, original product. Purchased during the great Indian sale at Rs 670. And this worth it. Sole material is little bit soft, so it becomes rough within a month. Good for daily use as well as running. A good deal for me at that price. 😉

",4.0 out of 5 stars
365,"

  Shoe sole made by foam but on Amazon it showm rubber.. poor quality I waist my money to buy this.

",1.0 out of 5 stars
366,"

  When I saw the product I knew it was 1 size smaller than I ordered  I checked the size and yes it was 1 size smaller I ordered black but blue arrived not returning it because it's not perfect but a little smaller and i dont want to wait more as I m in need of if.I would suggest think before you order just go around ur local markets once and check u will have to pay a little xtra from here may be but u will get a proper fit and a good product.

",2.0 out of 5 stars
367,"

  Very well designed and really comfortable one....the best part is its built quality it's just amazing...and seriously at this price...it is more than worthy

",5.0 out of 5 stars
368,"

  Normally these shoes looks good.But on detailing one can easily find cheap quality material is been used.

",3.0 out of 5 stars
369,"

  That's what I was looking for ,a stylish ,comfortable, economic, quality shoes.It fits perfectly (actual size)Great colorGood sole ,no visible pastingAnd off course comfortable.

",5.0 out of 5 stars
370,"

  thank you  amazon and campus , comfort and original shoes. Long lasting , wearing from 2 months regularly and have not seen any change light weight.Edit-Ordered 3rd times , 2 pairs mine and 1 for my dad

",5.0 out of 5 stars
371,"

  This shu sol is not good vest of money

",1.0 out of 5 stars
372,"

  I was looking for lower budget shoes suitable for gym, home and cycling workouts. These shoes check everything in that list. They're light and comfortable.These are not ideal for long walking and running workouts.

",5.0 out of 5 stars
373,"

  Nice product ..... With good price range..Delivery was on timeBut box some what damagedBut then also product was good....

",4.0 out of 5 stars
374,"

  I dont know whether the product is genuine or not. Right shoe is a bit larger, anybody can notice it and see the difference. Active cell logo differ from original one.

",3.0 out of 5 stars
375,"

  Very Light Weight, comfortable,I bought it rs.699 go for it good product, even light weight than my adidas shoes for running.But one thing keep in mind I usually. Use 9 size shoes 👟 but in this case size 10 is comfortable for me.

",5.0 out of 5 stars
376,"

  Active cell का लोगो duplicate है ,इसे कोई भी न खरीदें ,मैने वापिस किया ह ये जैसा order पर दिखाया गया वो अलग है

",1.0 out of 5 stars
377,"

  I not like it's not original as in the picture it's totally different I got sole is different campus name missing Amazon  I'm totally disappointed 😞

",1.0 out of 5 stars
378,"

  I wear this shoe in a occasion today at morning and there about 20 to 30 peoples question me where from u bought this shoe .They also said that the colour of shoe making a gless and from these peoples many said that they want to buy this shoe. I am also happy to bought this shoe.

",5.0 out of 5 stars
379,"

  This product quality is average.there is no any symbol on shoes of "" active cell"" that shows in photos on amazon. I'm filling so bad.i think this product is duplicate.

",2.0 out of 5 stars
380,"

  previously I'm using 8uk but this product 8UK is too tight to wear.Quality is goodcomfort for legsgenuine thing, got same as shown in imageI think I should replace it with 9UK.

",4.0 out of 5 stars
381,"

  My size is 9 but its look like 8 and its very tight

",3.0 out of 5 stars
382,"

  If you are a runner who runs 5+ km per day then these shoes are not for you.Sole is soft and design/pattern at bottom will disappear very fast.And if you will use it casual usage then they will be great.

",4.0 out of 5 stars
383,"

  Got these for Rs. 684. MRP is 1049. Shoes fit the size description. Fresh product. The heel which has the cushioning is only a design. Disappointed with this aspect. Go for it under this price point.

",3.0 out of 5 stars
384,"

  Good product.

",4.0 out of 5 stars
385,"

  Lifeline sign and active cell is missingBut overallQuality is very good. Comfort is awesome.  Size is correct.  Valuable product.

",5.0 out of 5 stars
386,"

  Excellent product I m using this shoes daily for running upto 5km per day from last year but still shoes is in good condition

",5.0 out of 5 stars
387,"

  शॉल घटिया किस्म की है, जो नीचे से फैल जाती हैं।

",1.0 out of 5 stars
388,"

  Amazingly Awesome! Its light weight and Comfortable. I loved it.

",5.0 out of 5 stars
389,"

  The shoes are awesome at that priceBut the size is little bit smaller.

",5.0 out of 5 stars
390,"

  Shoes is not same as showns in pictures ,It's a duplicate product, very disappointed with it. The brand logo and detailings was missing, and sole quality is very poor.

",1.0 out of 5 stars
391,"

  I think this is first copy of campus shoes..No Price tag , no Brand mark on sole, ...I got without cash memo. after replacement I received same copy product.

",1.0 out of 5 stars
392,"

  Fake product. First copy

",1.0 out of 5 stars
393,"

  Good for running and working out.But not water proof.Has good comfort.

",4.0 out of 5 stars
394,"

  In this price range the quality of this shoes is not that good, u may consider redtape in the similar price range।

",3.0 out of 5 stars
395,"

  Soft and excellent

",5.0 out of 5 stars
396,"

  Best product from campus, it's very light weight and comfortable to wear, the product is best as for the budget.

",4.0 out of 5 stars
397,"

  Running shoes || casual shoes || Party wear || I have no words Bhai Sahab Kya he Gazab ke shoes hai... ||

",5.0 out of 5 stars
398,"

  The shoes are awesome and comfortable. I like the shoes very much. The colour of shoes are very beautiful.You can also buy and try these shoes.

",5.0 out of 5 stars
399,"

  It's good after 6 month's, worth of money

",5.0 out of 5 stars
400,"

  this shoe is absolutely value for money 😍😍. Nicely fits to my legs and as comfortable as I expected. Nice product from Campus, I got it in a very good deal on Amazon at just rs 566 🔥🔥.

",5.0 out of 5 stars
401,"

  Good product value of money

",4.0 out of 5 stars
402,"

  Excellent product

",5.0 out of 5 stars
403,"

  Very bad packaging of the product. Cheap quality shoes

",1.0 out of 5 stars
404,"

  Shoe ka fiting thoda sa sahi nahi laga mujhe..Thoda comfortable aur hona chahiye tha..size wise sahi hai..but wo feel nahi hai shoe me..thoda tedha lagta hai pehanne k baad..

",3.0 out of 5 stars
405,"

  Comfortable

",5.0 out of 5 stars
406,"

  Sport to say that sir,,, But Shoe image is different from actual Shoe color and ....plz shoe's Bottom side logo is very different .... I am not happy with this item...

",3.0 out of 5 stars
407,"

  The shape of shoes totally damaged after one time use..the material used in this item was very cheap..so don't buy it..it is totally waste of money.

",1.0 out of 5 stars
408,"

  Duplicate product too bad

",1.0 out of 5 stars
409,"

  This product is not worth of Price, and this shoes is available on market for Rs. 300 to 400. Don't get this like this price, you get this shoes is waste your Money,

",2.0 out of 5 stars
410,"

  This product is awesome in this price.real light weight and comfortable.

",5.0 out of 5 stars
411,"

  Good

",5.0 out of 5 stars
412,"

  good product delivered within 2days, fit to the size good comfort, Color also attractive, built quality looks good, my recommendation is go for it...

",5.0 out of 5 stars
413,"

  Very good for the price. Infact better than those addidas, nike etc. Perfect fit, light weight and excellent for running, gym etc.

",5.0 out of 5 stars
414,"

  I use this shoes from last 8 months and i run everyday approx 3 to 4 km and after running i do exercise and aslo i use this shoe for parties over all it is not bad

",4.0 out of 5 stars
415,"

  It's fake campus,very cheap quality.sole is slippery.I requested for return but no response

",1.0 out of 5 stars
416,"

  LOVE IT .  NO QUESTION ABOUT NOT LIKING IT .THANKS GUYS!!!

",5.0 out of 5 stars
417,"

  Been using from 4 months and its very comfortable and good looking

",5.0 out of 5 stars
418,"

  Good product and quality is very not good and duplicate product

",3.0 out of 5 stars
419,"

  There is nothing dislike in this shoesThis shoe is very good and its quality is also good, it looks great too

",4.0 out of 5 stars
420,"

  very nice productbest fit as ur original sizego for itvery lightweight good for runningvery nice product by campus

",5.0 out of 5 stars
421,"

  I used Campus shoes before. I didn't feel like this product reached the same quality. The heart symbol is not there and it is of second grade quality. I didn't expect this quality from Amazon

",3.0 out of 5 stars
422,"

  Best product at this price range........I got it for 650 only .........

",3.0 out of 5 stars
423,"

  Product didn't last for 3 months.Worn outer and inner sole.Used it on a daily basis for walk of 5km.But it at your risk

",2.0 out of 5 stars
424,"

  Price wise good product only size is one number smaller then usual. If normally purchase 8, purchase 9 for this one. Rest quality is good

",4.0 out of 5 stars
425,"

  Firstly, for the look, I am really impressed. Then after comes the way these shoes fit in. They have really got great grip. Feet do feel comfortably relaxed.

",5.0 out of 5 stars
426,"

  👌🏻

",5.0 out of 5 stars
427,"

  Nice color ..comfortable.and light weight

",4.0 out of 5 stars
428,"

  Good

",4.0 out of 5 stars
429,"

  I loved this product very comfy and easy to wear

",5.0 out of 5 stars
430,"

  I just use it 2 week for running, in the meantime the sole of the Shoe was damaged and the shoe material was also poor. No rough use of it was done by me

",2.0 out of 5 stars
431,"

  Comfort in walking,light weight but u not wear this shoes in winter while driving bike air is passes in shoes.

",4.0 out of 5 stars
432,"

  Average

",4.0 out of 5 stars
433,"




                    The media could not be loaded.
                




   It's sole is not properly glued/fixed and the thread of shoes is looking outIt might be a duplicate product

",1.0 out of 5 stars
434,"

  Very bad product

",1.0 out of 5 stars
435,"

  Good

",5.0 out of 5 stars
436,"

  Highly recommendedAbsolutely superb qualityValue for money go for itReally excellent shoes

",5.0 out of 5 stars
437,"

  This shoe is such a great fit in my feet, so comfortable with stylish looks. What more is expected.

",5.0 out of 5 stars
438,"

  Light weight, perfect fit.  Ideal for jogging and playing sports.

",5.0 out of 5 stars
439,"

  Comfortable to use.

",4.0 out of 5 stars
440,"

  Quality wise cost is more.it should not cost more than 450 inr.Sole is very weak and mesh holding the sole is also not good enough.

",1.0 out of 5 stars
441,"

  Over all product is good in terms of looks and comfort

",5.0 out of 5 stars
442,"

  Like

",2.0 out of 5 stars
443,"

  Perfect

",5.0 out of 5 stars
444,"

  Bad sole..

",1.0 out of 5 stars
445,"

  Very good and very happy

",5.0 out of 5 stars
446,"

  Nice shoes, as I expected but there is no Active soul logo in this shoes

",4.0 out of 5 stars
447,"

  This shoes is good but active cell  is missing please do not one image and other picture same image see for other people but good

",4.0 out of 5 stars
448,"

  Quality down

",3.0 out of 5 stars
449,"

  I have got dublicate item, because there is no heart beat sign beside active cell written in soul of my product.But its ok.

",4.0 out of 5 stars
450,"

  Wastage of money

",1.0 out of 5 stars
451,"




                    The media could not be loaded.
                




   Best fitting of shoes ... Best seller I recommend all to buy from this ... Best service

",5.0 out of 5 stars
452,"

  It's liked

",4.0 out of 5 stars
453,"

  Not comfortable. Just light weights. Not recommended for running and walking. Because shoes pattern is not comfortable. Fingers painning after use of 5-10 minutes.

",1.0 out of 5 stars
454,"

  Shoes fit perfectly. Look same as shown in image. Very comfortable.

",5.0 out of 5 stars
455,"

  No bar code no price , not even manufacturing details is given on box . How can anyone believe that it is real or local.

",1.0 out of 5 stars
456,"

  Amazon any time fake copy item delivered..  Flipcart delivered good product then amazon.... Poor quality...  Signeture messing

",1.0 out of 5 stars
457,"

  Nice shoe. Fit as expected. Build quality is impressive. Only packaging was not good, box was broken.

",5.0 out of 5 stars
458,"




                    The media could not be loaded.
                




   Best shoesI used this 2 month and qualityAnd colour is perfect

",5.0 out of 5 stars
459,"

  Shoes looks much better then photos on the website.Very nice shoes in this price

",5.0 out of 5 stars
460,"

  Wrost product ever buy

",1.0 out of 5 stars
461,"

  Very good product at this price and a very good brand also

",5.0 out of 5 stars
462,"

  Very comfortable  nice  looking  but  if your  size  is usually  9  then  i recommend buy  size  10 UK , BECAUSE  size  is  little  complicated

",4.0 out of 5 stars
463,"

  Good shoes but size is not fitted and good quality.I booked 8size which is correct and loss To my leg but here it was tight.Quality was good

",3.0 out of 5 stars
464,"

  I am not acceptation to packings this product roughly packaging.Shoes was good for in these price..

",4.0 out of 5 stars
465,"

  ACTIVE CELL ARE NOT WRITTEN BUT TAG IS ABLABLE . Over all is good

",4.0 out of 5 stars
466,"

  Nice product

",5.0 out of 5 stars
467,"

  Comfortable

",4.0 out of 5 stars
468,"

  Good looking good quality

",5.0 out of 5 stars
469,"

  As expected and mentioned by seller

",5.0 out of 5 stars
470,"

  The product seems duplicate  material is not so goodAfter uses of just 1 week it is not working fine

",1.0 out of 5 stars
471,"




                    The media could not be loaded.
                




   Very very nice shoe fabulous

",5.0 out of 5 stars
472,"

  Terrific purchased. Light wait comfortable for foot for relaxing wearThanks Amazon.

",4.0 out of 5 stars
473,"

  I just loved the shoes. It is comfortable and easy for walking. Thank you amazon for this product

",5.0 out of 5 stars
474,"

  As the comment says Active cell is not written on the shoe.But overall shoe is ok if you manage with your comfort.

",4.0 out of 5 stars
475,"

  Item is nice but some scratches on delivery by India post

",3.0 out of 5 stars
476,"

  Value for Money.. perfect size

",5.0 out of 5 stars
477,"




                    The media could not be loaded.
                




   My shoes is duplicate campus so what shoud be write

",2.0 out of 5 stars
478,"

  Good product, value of money.

",4.0 out of 5 stars
479,"

  Sended duplicate product..so I returned it .NO HEART BEAT SYMBOL ...GUYS CHECK WHEN YOU GOT ITEM.

",1.0 out of 5 stars
480,"

  Comfortable and stylish design of shoes but may not be able to long time durable in running condition..... daily basis....

",4.0 out of 5 stars
481,"

  Good product

",5.0 out of 5 stars
482,"

  This is best product5\5 starValue for moneyVery comfortableVery lightweightLooking nice 😎😎😍😍

",5.0 out of 5 stars
483,"

  Shoes sole

",3.0 out of 5 stars
484,"

  this is a really nice products in this price I bought this products just rupes 699..

",5.0 out of 5 stars
485,"

  Awesome product

",5.0 out of 5 stars
486,"

  Quality is superb but too late delivery

",4.0 out of 5 stars
487,"

  Good

",5.0 out of 5 stars
488,"

  Campus is good as per price

",4.0 out of 5 stars
489,"

  It is not good for running or jogging. Okay for small walks.

",3.0 out of 5 stars
490,"

  It's nice and fit this shoes

",5.0 out of 5 stars
491,"

  Its looking good and found as it was expected

",5.0 out of 5 stars
492,"

  Very bad quality shoes like duplicate packaging is very cheap I'm not satisfied from Amazon

",1.0 out of 5 stars
493,"

  इसके अंदर मुझे बिल प्राप्त नहीं हुआ ।9 number size छोटी लग रही है शायद एक नंबर बड़ी साइज कंफर्ट रहेगी ।

",5.0 out of 5 stars
494,"

  Product was very good in this price before purchase campus shoes I use 6 month .

",4.0 out of 5 stars
495,"




                    The media could not be loaded.
                




   10 din mein campus brand jute ki net aage se fat Gaya

",1.0 out of 5 stars
496,"

  Perfect in every aspect.

",5.0 out of 5 stars
497,"

  Poor quality of this design and clothe materials product plastic like a thermocol

",1.0 out of 5 stars
498,"

  I like it.

",4.0 out of 5 stars
499,"

  I liked these shoes for comfort and light weight

",5.0 out of 5 stars
500,"




                    The media could not be loaded.
                




   It is very comfortable and i used to go for running

",5.0 out of 5 stars
501,"

  Very uncomfortable

",1.0 out of 5 stars
502,"

  This is light weight and also comfortable. And  build quality is also good overall this very nice product in this range.

",5.0 out of 5 stars
503,"

  Light weight and comfort is satisfactory but length according to size chart is totally different

",3.0 out of 5 stars
504,"

  Super

",5.0 out of 5 stars
505,"

  Very Good Quality and so lightweight product❤️❤️

",5.0 out of 5 stars
